Jules Verne	JULES VERNE	0.3
	Kilenc óra negyvenhét perckor már három mérföldet megtettek a karámot a Hála-folyó torkolatától elválasztó ötmérföldnyi útból.	-0.3
	Ebben a pillanatban roppant fehér fényű villámlások cikáztak el széles ívben a sziget fölött, és tüzes világosságukban élesen kirajzolódott a lombozat fekete körvonala.	-0.3
	A hirtelen föllob­banó, átható erejű villanások elkápráztatták és elvakították a rengeteg éjszakai vándorait.	-0.3
	Nyilvánvaló volt, hogy rövidesen kitör a förgeteg.	-0.3
Thuyền trưởng Nemo khẽ đưa tay ra hiệu mời chàng nhà báo và viên kỹ sư ngồi xuống.	A villámlások egyre gyakrabban repesz­tették az égboltot, és egyre tündöklőbben ragyogtak.	0.296667
	Távoli mennydörgés robajlott az elborult légkör mélységeiben.	-0.3
	Fullasztóan nehéz levegő ülte meg a szigetet.	-0.3
Mọi người nhìn thuyền trưởng với niềm xúc động chân thành.	A telepesek úgy rohantak, mintha valamilyen ellenállhatatlan erő űzte volna őket.	0.27
Đây chính là ông, người mà họ gọi là “vị thần của đảo”, con người hùng mạnh, đã nhiều lần can thiệp và trở thành vị cứu tinh, ân nhân mà họ chịu ơn.	Negyed tizenegykor villámtűz csillogó fényében fölbukkant előttük a karám palánkja, és alig léptek be a kapun, szörnyű csattanással csapott le mögöttük a mennykő.	0.275625
Thuyền trưởng lại nằm xuống đi văng và chống khuỷu tay chăm chú nhìn Cyrus Smith ngồi cạnh ông.	Egyetlen percbe sem telt, hogy végigfussanak a karám udvarán, és Cyrus Smith már ott is állt a kunyhó előtt.	0.584848
	Lehetséges, hogy az ismeretlen a kunyhóban tartózkodik, hiszen innen kellett küldenie a táviratot.	-0.3
- Vậy là, thưa ngài, ngài biết cái tên mà tôi đang mang?	Az ablakból azonban semmilyen derengés sem szüremlett ki az udvarra.	0.274138
– thuyền trưởng Nemo hỏi.	A mérnök kopogtatott az ajtón.	0.29
	Semmi válasz. ~~~ Cyrus Smith benyitott az ajtón, és a telepesek is beléptek a szobába, amelyben mélységes sötétség fogadta őket.	-0.3
	Nab szikrát csiholt tűzszerszámával; egy pillanat múltán már lobogott is a lámpásban a lángnyelv, és fénye megvilágította a szoba minden zugát... ~~~ Nem volt ott senki.	-0.3
	Minden bútordarab érintetlenül állt a helyén, ugyanúgy, ahogy legutóbb hagyták.	-0.3
	- Vajon csupán érzékcsalódás játszott velünk?	-0.3
- Tôi biết!	- mormolta Cyrus Smith.	0.865385
	Nem!	-0.3
– Cyrus Smith đáp – Tôi còn biết cả chiếc tàu ngầm tuyệt diệu tên gì nữa.	Ez képtelenség! ~~~ Hiszen a távirat szövegét nem lehetett félreérteni: ~~~ Siessenek a karámba, azonnal!	-0.10375
	A távírókészülék külön e célra készült asztalkájához léptek.	-0.3
	Minden a helyén volt: az áram­fejlesztő telep, a telep befogadására szolgáló doboz, a fölvevő- és a leadókészülék is. ~~~ - Ki járt itt utoljára?	-0.3
- Nautilus!	- kérdezte a mérnök.	1.02727
– thuyền trưởng mỉm cười.	- Én, Cyrus úr - felelte Ayrton.	0.248276
- Vâng, Nautilus.	- Mikor?...	1.13636
- Thế ngài có biết không?	- Négy napja. ~~~ - Ah! ~~~ Levél!	0.102632
	- kiáltott föl hirtelen Harbert, s az asztalon heverő papírlapra mutatott.	-0.3
	A papíron ezek az angol nyelven írt szavak álltak:	-0.3
Ngài có biết tôi là ai không?	Kövessék az új távíróhuzalt!	0.290323
- Biết.	- Gyerünk!	1.23333
	- kiáltotta Cyrus Smith, aki tüstént megértette, hogy a táviratot nem a karámban adták föl, hanem alighanem az ismeretlen lény hajlékából, amelyet a régi sürgönysodronyhoz csatolt pótvezeték kapcsolt össze a Gránitpalotával.	-0.3
- Vậy, nhưng đã ba mươi năm nay tôi không có chút liên hệ nào với thế giới con người.	Nab fölkapta az égő lámpást, és valamennyien elhagyták a karámot.	0.175385
Ai đã tiết lộ bí mật của tôi thế nhỉ?	A vihar csak most tört ki istenigazából.	0.244737
- Một người nào đó đã không bị ràng buộc trách nhiệm đối với ngài, thưa thuyền trưởng Nemo!	Érezhetőleg mind közelebb és közelebb estek egymáshoz a villámlások is és a dörgések is.	0.237931
	Az égiháború már a Franklin-hegy, sőt az egész sziget fölött dühöngött.	-0.3
- Phải chăng đó là người Pháp đã tình cờ lọt lên tàu của tôi mười sáu năm trước?	A villámok föl-fölvillanó világánál a telepesek jól látták a tűzhányó füstölgő csúcsát.	0.293548
	A karámnak a kunyhó és a kerítés közt elterülő részén semmiféle új távíró-összeköttetés nem látszott.	-0.3
	Ám, miután kiléptek a kapun, a mérnök azonnal odarohant a legközelebbi távíró­póz­nához, és egy villám fényénél fölfedezte, hogy a szigetelőcsigáról új huzal csüng le a földre. ~~~ - Megvan!	-0.3
- Chính ông ta.	- kiáltotta.	1.25385
	A sürgönysodrony a földön húzódott, és egész hosszában olyan burok borította, mint a tenger alatti kábeleket, amelyeknek a szigetelése víz alatt is biztosítja a zavartalan áramellátást.	-0.3
- Nghĩa là người ấy và hai người cùng đi đã không bị chết ở Malstrim, khi Nautilus bị kẹt ở đó?	Irányából ítélve úgy látszott, hogy az erdőn át a hegy déli nyúlványaihoz vezet, vagyis következésképpen nyugat felé tart.	0.251429
- Không, họ đã không chết.	- Kövessük a huzalt! ~~~ - szólt Cyrus Smith.	0.25
	A telepesek elindultak a vezeték mentén, és útjukon részint a lámpás fénye, részint pedig a villámok sziporkázó tüze világított.	-0.3
	Ekkor már szakadatlanul dübörgött a mennydörgés, és olyan zajosan zengett az ég, hogy a telepesek hiába kiáltoztak, nem értettek egyetlen szót sem.	-0.3
	Egyébiránt most nem is beszélniök kellett, hanem megállás nélkül nyomulniok előre.	-0.3
	Cyrus Smith és övéi mindenekelőtt a karám völgye és a Zuhatag-patak völgye közt emelkedő hegyhátra hágtak föl, annak legkeskenyebb részén.	-0.3
	A huzal hol a fák alacsony ágai közt feszült, hol a földön húzódott tovább, és teljes bizonyossággal útbaigazította a telepeseket.	-0.3
	A mérnök föltételezte, hogy a kábel a völgy mélyére vezet, és ott lesz az ismeretlen lény lakhelye.	-0.3
	De nem volt ott semmi. ~~~ A völgyből előbb a délnyugati hegynyúlványra kellett fölkapasz­kodniok, aztán egy különös alakzatokban tornyosuló bazaltfal határolta, kopár szurdokba kellett leereszkedniök.	-0.3
	A telepesek egyike vagy másika időnként lehajolt, megtapintotta a távírósodronyt, és megállapította, hogy jó irányban haladnak-e. Semmi kétségük sem lehetett azonban, hogy a huzal egyenest a tengerhez vezet.	-0.3
	Úgy látszik, ott, valamelyik tűzeredetű sziklacsoport mélyében rejtőzik a mindeddig hasztalanul keresett barlangrejtek.	-0.3
	Az égbolt merő lángban égett.	-0.3
	Egyik villám a másikat követte. ~~~ Több mennykőcsapás a tűzhányó csúcsát érte, sőt egyik-másik magába a kráter mélyébe vágott, a sűrűn gomolygó füstfelhők közé.	-0.3
	Némelykor szinte úgy rémlett, mintha maga a hegy okádna lángot...	-0.3
	Tizenegy óra előtt néhány perccel a telepesek az óceán fölé magasodó nyugati sziklaperemre értek. ~~~ Szélvihar támadt.	-0.3
	Alant, ötszáz láb mélységben bömbölve harsogott a hullámverés.	-0.3
	Cyrus Smith számítása szerint eddig másfél mérföldnyi távolságot tettek meg a karámtól.	-0.3
	Ettől a ponttól fogva a huzal igencsak meredek lejtőn és szeszélyesen kanyargó bérchasadék­ban vezetett a szirtek közé.	-0.3
	A telepesek pedig állhatatosan követték, noha minden pillanatban azt kockáztatták, hogy néhány ingatag szikla leomlik a lábuk alatt, és ők maguk is a tengerbe zuhannak.	-0.3
	Leereszkedésük fölöttébb nyaktörőnek bizonyult, ők azonban nem törődtek a veszéllyel, képtelenek voltak türtőztetni magukat: valami olyan ellenállhatatlan erővel vonzotta őket titokzatos céljuk felé, mint mágnes a vasat.	-0.3
	Mint az alvajárók, oly öntudatlanul rohantak lefelé a völgyszoroson, amelyen pedig még világos nappal is istenkísértés számba ment volna a leereszkedés.	-0.3
	Kövek gurultak ki a lábuk alól, és tüzes meteorként csillantak föl, ha átgörögtek a fénypászmákon.	-0.3
	Cyrus Smith haladt az élen.	-0.3
	Ayrton zárta le a menetet. ~~~ Hellyel-közzel csak lépésről lépésre vergődhettek tovább, máskor pedig meg-megcsúsztak az iszamós sziklákon; aztán föltápászkodtak, és folytatták az útjukat.	-0.3
	Végül a huzal egyszer csak éles szögben elkanyarodott, és a part menti szirtek felé vezetett, afféle sziklazátonysor felé, amely olyan alacsonyan állt ki a vízből, hogy a magasabb dagályok alighanem el-elborították.	-0.3
Và thế là đã ra đời một cuốn sách với tựa đề “Hai vạn dặm dưới đáy biển”, trong đó có kể về lịch sử cuộc đời ngài.	A telepesek a bazaltfal alsó határához értek. ~~~ Keskeny, vízszintes támfal bontakozott ki előttük, amely a tengerszegéllyel párhuzamosan húzódott.	-0.00106383
	A távíróvezeték ezen vonult tovább, és a telepesek követték.	-0.3
	Ám alig tettek száz lépést, amikor észrevették, hogy a természetes támfal mérsékelt lejtővel a hullámok szintjéig hajlik alá.	-0.3
	A mérnök megragadta a sürgönykábelt, és látta, hogy a tengerbe vezet.	-0.3
	Társai elképedten torpantak meg mögötte.	-0.3
	A csalódás, sőt csaknem a kétségbeesés kiáltása hagyta el ajkukat!	-0.3
	Csak nem kell tán a víz alá bukniok, hogy ott valamilyen tenger alatti barlangot keressenek?	-0.3
	Szertelen testi és lelki föl­ajzottságukban talán még erre is habozás nélkül vállalkoznak.	-0.3
	A mérnök szavai azonban visszafogták őket.	-0.3
- Lịch sử của mấy tháng trong đời tôi, thưa ngài!	Cyrus Smith egy sziklaüreg szájához vezette társait, és így szólt hozzájuk: ~~~ - Várjunk... Dagály van.	0.10625
– thuyền trưởng sửa lại với một vẻ linh hoạt.	Apálykor megnyílik előttünk az út... ~~~ - De miért gondolja ezt?...	-0.0214286
- Ngài nói đúng!	- kérdezte Pencroff.	1.01667
	- Ő nem hívott volna, ha nem lenne út és mód, hogy eljussunk hozzá!	-0.3
	Cyrus Smith olyan mély meggyőződéssel ejtette ki ezeket a szavakat, hogy ellenvetése senkinek sem támadt.	-0.3
	Megfigyelése egyébiránt ésszerű is volt.	-0.3
	Föl kellett tételezniök, hogy valamilyen rés nyílik a bazaltfal tövében: apály idején megközelíthető, most azonban tenger­víz zárja el az odavezető utat.	-0.3
	Néhány óráig tehát várakozniok kellett.	-0.3
	A telepesek némán gubbasztottak egy mély, oszlop­csarnokra emlékeztető sziklaüregben.	-0.3
	Az eső megeredt, és a villámhasogatta fellegekből nemsokára sűrű sugarakban zuhogott a zápor.	-0.3
	A visszhang roppant, érces zengéssel verte vissza a mennydörgés csattanásait.	-0.3
	A telepesek végsőkig fölindultan szorongtak a sziklaodúban. ~~~ Ezernyi bizarr, titoksejtő gondo­lat cikázott át az agyukon, és képzeletük valamilyen fenséges, szinte emberfölötti lény arcula­tát vetítette eléjük: ez illett ahhoz az eszményhez, amelyet a sziget rejtelmes „őrszelle­méről” alkottak maguknak.	-0.3
	Éjfélkor Cyrus Smith, lámpással a kezében, leereszkedett egészen a fövénysáv szintjéig, hogy szemügyre vegye, mennyire állnak ki a sziklák.	-0.3
	A tenger már második órája apadozott.	-0.3
	A mérnök nem tévedett.	-0.3
	Roppant barlangüreg beszájadzásának boltíve kezdett fölbukkanni a víz alól.	-0.3
	A derékszögben megtört távírdasodrony ebbe az ásító torokba hatolt be.	-0.3
– Cyrus Smith xác nhận.	Cyrus Smith visszatért társaihoz, és egyszerűen csak ennyit mondott:	0.82
– Nhưng chỉ sống gần ngài mấy tháng thôi là đủ để phán xét ngài rồi.	- A bejárat egy órán belül járható lesz... ~~~ - Tehát csakugyan van ott nyílás?	-0.01
- Như là một tên tội phạm lớn, có phải thế không?	- kérdezte Pencroff. ~~~ - Kételkedett benne? ~~~ - kérdezte viszont Cyrus Smith.	0.113415
	- De azt a barlangot bizonyos magasságig víz borítja!	-0.3
	- jegyezte meg Harbert. ~~~ - Két eset lehetséges - válaszolt Cyrus Smith -, vagy szárazra kerül a barlang, és bejuthatunk gyalogszerrel, vagy pedig víz alatt marad, akkor azonban bizonyára valamilyen vízi jármű vár majd ránk... ~~~ Az óra letelt.	-0.3
	Zuhogó esőben botladoztak le valamennyien a tenger színéig.	-0.3
	Az utóbbi három órában teljes tizenöt lábnyit apadt a tenger.	-0.3
	A bejárat bolthajtása legalább nyolclábnyira emelkedett a víz fölé.	-0.3
– Thuyền trưởng Nemo đáp lời và trên môi ông thoáng một nụ cười kiêu ngạo – Phải, như một tên phiến loạn, một kẻ li khai xã hội loài người.	Úgy festett, mint valamely híd íve, amely alatt tajtékzó áradat örvénylik. ~~~ A mérnök előrehajolt, valamilyen sötét tárgyat vett észre, amely a tenger színén lebegett. ~~~ Magához húzta.	-0.101887
	Csónak volt, kötél erősítette az egyik belső sziklapecekhez.	-0.3
	Csapszegekkel kivert bádog­lemezből készült.	-0.3
Viên kỹ sư không trả lời.	Padja alatt evezőpár hevert.	0.278571
- Sao ngài im lặng thế, thưa ngài.	- Szálljunk be - szólt Cyrus Smith.	0.646875
	Egy perccel utóbb a telepesek már a csónakban voltak.	-0.3
- Tôi không có quyền phán xét thuyền trưởng Nemo.	Nab és Ayrton az evezőpadra ült, Pencroff a kormányrúdhoz.	0.283019
– Cyrus Smith nói – Ít nhất là không có quyền phán xét quá khứ của ông.	Cyrus Smith a csónak orrában helyezkedett el, és lámpását az orrtő karikájára akasztva megvilágította útjukat.	0.550325
	A bolthajtás, amely alatt a csónak haladt, kezdetben igen alacsonyan ívelt, de aztán hirtelen felmagasult; a sötétség azonban túlontúl feketén terjengett, a rebbenékeny, pisla lángnyelv a lámpásban pedig elégtelennek bizonyult, semhogy a telepesek fogalmat alkothattak volna a barlang kiterjedéséről; sehogy sem bírták fölbecsülni szélességét, magasságát, mélységét.	-0.3
Bởi vì không ai, trong đó có cả tôi biết được cái gì đã buộc ông phải sống một cuộc sống kì lạ như vậy, mà khi đã không biết nguyên nhân thì không nên phán xét hậu quả.	A földalatti bazaltüregben ünnepélyes, mély csönd honolt. ~~~ A külvilág semmiféle zaja nem jutott be oda, a vastag sziklafalon át még a villám csattogása sem hatolhatott keresztül.	-0.0159763
	Efféle roppant barlangok a földgolyó több pontján ismeretesek, amolyan hatalmas, természet alkotta kripták ezek, amelyek korai földtani korszakok idején keletkeztek.	-0.3
Nhưng tôi biết chắc rằng sự can thiệp đầy thiện chí của ngài đã thường xuyên bảo vệ chúng tôi kể từ ngày chúng tôi có mặt trên đảo Lincoln; tôi biết tất cả chúng tôi suốt đời chịu ơn một ân nhân hùng mạnh, độ lượng, hiền từ, ân nhân ấy là ngài, thưa thuyền trưởng.	Némelyiküket teljesen elborítja a tengerár; más üregek mélyén pedig belső tavak rejlenek. ~~~ Ilyen a Hebridák egyikén, a Staffa szigeten levő Fingal-barlang, a bretagne-i Douarnenezi-öböl Morgat-bar­langja, ilyenek a korzikai Bonifacio-barlangok, a norvégiai Lyse-fjord barlangjai, és végül ilyen az óriási, ötszáz láb magas és több mint húsz mérföld hosszúságú, kentuckybeli Mammuth-barlang!	-0.00783972
