Charles Dickens	﻿Charles Dickens	1.24
Bàn tay kiên định của nó chỉ lên đầu.	A szellem keze a holttest fejére mutatott.	0.252632
Tấm đắp phủ cẩu thả đến mức chỉ cần đưa nhẹ một ngón tay cũng sẽ lộ ra bộ mặt.	A halotti lepel oly könnyedén volt odavetve, hogy Scrooge-nak elég lett volna egy ujjal hozzányúlnia, hogy a halott arcát láthassa.	0.225
Scrooge nghĩ thế, và cảm thấy làm thế thật dễ dàng, ông ta rất muốn làm thế, nhưng ông không có quyền kéo tấm khăn phủ cũng như gạt bỏ con ma ở cạnh ông.	Világosan érezte, hogy szeretné is megtenni, de amikor kezét fel akarta emelni, ereje teljesen elhagyta, úgy, hogy a legkisebb mozdulatra is képtelen volt.	0.242143
Chao ôi, thần Chết lạnh lùng, tàn nhẫn, khủng khiếp đã đặt ban thờ của nó ở đây, sửa soạn nó bằng những thứ kinh hoàng vì ngươi đã dám cưỡng lại mệnh lệnh của nó, vì đây là lãnh địa của nó!	Ó hideg, rideg, rettenetes Halál! ~~~ Milyen borzalmas és iszonyatos a te oltárod: a ravatal, ahol végtelen és titokzatos birodalmad kezdődik.	-0.103488
Nhưng ngươi không thể nhúc nhích cái đầu yêu quý, sùng kính và vinh dự vì những mục tiêu khủng khiếp của ngươi, hoặc tạo thành một nét ghê tởm.	De bármekkora is hatalmad, azoknak a fejéhez, akiket az életben szerettünk, becsültünk, tiszteltünk, nem nyúlhatsz.	0.166364
Không phải vì bàn tay nặng nề và sẽ rơi xuống khi được thả ra; không phải vì trái tim và mạch vẫn còn đập, mà là bàn tay rộng mở, hào phóng và có thực, trái tim can đảm, ấm áp, dịu dàng và mạch đập của một con người.	Egy hajszálukat sem görbítheted meg, egy arcvonásukat sem másíthatod meg. ~~~ Mitsem számít az, hogy a halott keze erőtlenül lehanyatlik, hogy szíve már nem dobog, ha a kéz, amíg élt, adakozó volt és jóságos és a szív érzőn, melegen, emberségesen dobogott.	-0.0012605
Hãy đầu hàng đi, hỡi Cái bóng, hãy đầu hàng đi!	Kaszálj csak, Halál, kaszálj!	0.06
Hãy thừa nhận những hành động tốt đẹp của ông ta đang hàn gắn vết thương, gieo mầm sự sống bất tử cho đời!	Az emberi jócselekedetek kivirágzanak a sírokon és az örök életet hirdetik szerte a világon.	0.177273
Không một tiếng nào nói những lời đó vào tai Scrooge, song ông vẫn nghe thấy khi ngước nhìn cái giường.	Ezeket a szavakat egy belső hang súgta Scrooge-nek, amint ott állt és a halott ágyát nézte.	0.203571
Ông nghĩ, nếu lúc này người đó có thể vùng dậy, những ý nghĩ đầu tiên của ông ta sẽ là gì?	Azon tűnődött, vajon hogyan viselkednék a halott, ha hirtelen feltámadna.	0.162857
Những cuộc giao dịch tham lam, chi li, những mối lo âu thắt lòng?	Vajon még mindig kapzsiság, irígység, pénzvágy irányítanák-e gondolatait?	0.259701
Chúng đã mang đến cho ông ta một kết cục giàu có, thật vậy!	Hiszen láthatta már, hogy milyen szomorú, dicstelen vég felé vitték ezek a jellemvonások!	0.213636
Ông ta nằm trong một ngôi nhà tối tăm, trống rỗng, không một người đàn ông, đàn bà hoặc một đứa trẻ nói ông hãy làm ơn cho tôi việc này việc kia, hoặc vì kỷ niệm của một thế giới tốt lành, tôi sẽ tử tế với ông.	Mindenkitől elhagyatva, kiterítve fekszik a sötét, magányos házban. ~~~ Sehol egy asszony, gyermek vagy csak egy barát, akihez egyszer egy jó szót szólt életében és aki most emlékezve erre a szóra, egy könnyet ejtene érte!	-0.0234146
Một con mèo kéo mạnh cánh cửa, có tiếng chuột gặm nhấm sau tấm đá lát lò sưởi.	Csak egy kóbor macska sündörög az ajtó körül és patkányok matatnak a tűzhely alatt.	0.27037
Bọn chúng muốn gì trong căn phòng người chết, tại sao chúng quấy nhiễu không ngừng, Scrooge không dám nghĩ tiếp. ~~~ – Này Hồn ma!	Scrooge undorodva hessegette el magától a gondolatot, hogy ezek miért keringenek oly izgatottan a holttest körül.	0.0637161
- Ông ta nói. ~~~ - Đây là một nơi đáng sợ.	- Szellem - mondta - az iszonyat háza ez a hely.	0.1725
Rời khỏi đây, tôi sẽ không quên bài học của nó, hãy tin tôi đi.	Hidd el, már megkaptam a leckét. ~~~ Nem fogom elfelejteni.	-0.0519231
Chúng ta đi thôi!	Vigyél el innen!	0.2625
Ngón tay bất động của hồn ma vẫn chỉ lên đầu.	De a kísértet még mindig mozdulatlanul mutatott a holttest letakart fejére.	0.211111
– Tôi không hiểu, - Scrooge đáp, - và tôi không sao hiểu nổi ông.	- Értelek - mondta Scrooge - és megtenném, amit kívánsz, ha tudnám.	0.954212
Nhưng tôi không có quyền, Hồn ma ạ. Tôi không có quyền.	De nincs erőm hozzá. ~~~ Egy parányi erőm sincs!	-0.0545455
Hình như nó lại nhìn ông lần nữa.	A kísértet merően nézett rá.	0.22
– Nếu trong thành phố này có người nào đó xúc động vì cái chết của người này, - Scrooge nói, rất khổ sở, - thì hãy chỉ cho tôi, tôi van ông đấy, Hồn ma ạ!	- Ha van valaki ebben a városban - könyörgött Scrooge gyötörten - akiben valamiféle érzést kelt ennek a szerencsétlen embernek a halála, úgy vezess oda, hadd lássam, ki az.	0.673418
Hồn ma xòe rộng tà áo choàng đen ra trước ông một lát, như cái cánh.	A kísértet sötét köpenyét, mint egy denevér-szárnyat terjesztette ki.	0.287143
Rồi khi rút lại, lộ ra một căn phòng dưới thanh thiên bạch nhật, nơi có người mẹ và đàn con.	Egy pillanatra Scrooge semmit sem látott, azután egyszerre fényes nappal volt; egy szobában voltak, ahol egy anya gyermekei körében fel-le járkált.	0.2
Chị ta đang có thai, háo hức và lo âu.	Az asszony látható türelmetlenséggel pillantott időnkint az ajtóra; nyilvánvalóan várt valakit.	-0.130769
Chị đi đi lại lại trong phòng, sốt ruột làm việc này việc kia, nhìn ra ngoài cửa sổ, liếc đồng hồ, thử may vá nhưng vô hiệu, và hầu như không chịu nổi tiếng bọn trẻ chơi đùa.	Megpróbált kissé varrogatni, de azután megint csak felkelt, kinézett az ablakon, az órára nézett. ~~~ Játszadozó gyermekei zsivaját - máskor oly kedves lármát - is csak nehezen tűrte.	-0.0201754
Cuối cùng, nghe thấy tiếng gõ cửa chờ đợi từ lâu.	Végre nyílt az ajtó; az asszony elébefutott férjének.	0.271698
Chị vội vã chạy ra cửa gặp chồng; anh ta có bộ mặt tiều tụy vì lo lắng và phiền muộn, dù hãy còn trẻ.	Fiatal férfi volt, de a gond és nélkülözés mély barázdákat szántott már arcára. ~~~ Az arcon mintha valami derű suhant volna át.	-0.0106195
Lúc này trên mặt anh có vẻ khác thường, hầu như hài lòng khiến anh ngượng ngập và cố nén lại.	Öröm, amit azonban leplezni akart, mintha szégyellte volna magát miatta. ~~~ Szótlanul ültek az ebédhez.	-0.0108247
Anh ngồi xuống bên bữa ăn dọn sẵn bên lò sưởi, và sau một lúc im lặng khá dài, chị khẽ hỏi anh tin tức, anh có vẻ lúng túng không biết trả lời ra sao.	Hosszú hallgatás után az asszony törte meg a csendet. ~~~ - Van valami újság?	-0.195
– Tốt hay xấu, hở mình?	A férfi mintha habozott volna, mit válaszoljon.	0.174194
	- Jó vagy rossz?	-0.3
- Chị nói, gợi ý cho anh.	- kérdezte most az asszony.	0.788
– Xấu, - anh trả lời.	- Rossz. ~~~ - Végkép tönkrementünk?	0.363462
– Chúng ta bị phá sản hoàn toàn ư?	- Nem. ~~~ Még van remény. ~~~ - Igen.	-0.170833
– Không.	Ha haladékot adna.	0.214286
Hãy còn hy vọng, Caroline ạ.	De hát hihetünk-e ilyen csodában?	0.27
– Giá ông ấy rủ lòng thương, - chị nói, sửng sốt, - Trước kia đã chẳng mong được gì, giá một điều kỳ diệu như thế xảy ra nhỉ!		-0.3
– Ông ấy động lòng đã là quá khứ, - chồng chị nói.	- Már adott haladékot - mondta a férfi.	0.416667
- Ông ấy chết rồi.	- Meghalt.	0.94
Gương mặt chị lộ rõ bản tính hòa nhã và nhẫn nại, nhưng nghe tin đó chị thầm biết ơn, chị nói lúc chắp tay lại.	Az asszony szelíd és türelmes teremtés volt, nyílt tekintetű; minden gondolata az arcára volt írva.	0.204255
Sau đó chị cầu nguyện xin tha thứ và xin lỗi, nhưng cảm xúc đầu tiên của chị là chân thành.	Most összekulcsolta a kezét, imádkozott. ~~~ Imája a hála imája volt és egyben könyörgés.	-0.0244186
– Điều mà người đàn bà nửa say nửa tỉnh anh kể với mình tối qua nói với anh khi anh đòi gặp ông ta xin hoãn cho một tuần, và anh tưởng là cái cớ tránh anh, hóa ra hoàn toàn là thật.	Az ég bizonyára megbocsátotta neki a gondolatot, ami a hír hallatára az első pillanatban agyába tolult.	-0.009375
Lúc đó ông ta không chỉ ốm nặng, mà đang hấp hối.	- Tudod, hogy tegnap este meg akartam látogatni, hogy egy hét haladékért könyörögjek.	0.166071
– Vậy khoản nợ của chúng ta sẽ chuyển cho ai?	Részeges takarítónője nem engedett be; azt mondta, beteg.	0.294444
– Anh không biết.	Azt hittem, egyszerű kifogás.	0.221739
Nhưng cho đến lúc đó, chúng ta sẽ có tiền; mà dù cho không có đi nữa, thực sự là vận rủi nếu người kế nghiệp ông ta là một chủ nợ nhẫn tâm.	Nos, nemcsak hogy tényleg beteg volt, hanem már a végét járta akkor.	-0.142857
Đêm nay chúng ta có thể ngủ ngon lành, Caroline ạ!	- Vajon ki lesz az örökös?	-0.024
Đúng thế.	- Nem tudom.	0.245455
Họ có thể đỡ lo lắng, nhẹ lòng hơn.	De amíg a helyzet tisztázódik, biztosan előteremtjük a pénzt.	0.171429
Bộ mặt bọn trẻ bị bắt im lặng và túm tụm xung quanh nghe những điều chúng ít hiểu, cũng tươi tắn hơn, và ngôi nhà này hạnh phúc hơn vì cái chết của người này!	Vagy ha nem sikerülne megszerezni, talán akkor sem lesz a sors hozzánk olyan mostoha, hogy az örökös is olyan kérlelhetetlen hitelező legyen, mint ő volt. ~~~ Ma éjszaka mindenesetre nyugodtan alhatunk.	-0.006
Tình cảm duy nhất mà con ma muốn chỉ cho Scrooge thấy chỉ là sự hài lòng với sự kiện.	Valóban a kedélyek megnyugodtak. ~~~ Még a gyermekek arca is felderült, noha nem sokat értettek a dologból.	-0.00815217
– Hãy cho tôi thấy sự nhân hậu nào đó với một người chết - Scrooge nói, - hoặc căn phòng tối tăm mà chúng ta vừa rời bỏ sẽ mãi mãi tồn tại với tôi.	A ház fellélegzett, csaknem vidám lett, boldog és nyugodt, mert az az ember meghalt. ~~~ Az egyetlen ház volt a városban, ahol a haláleset valami érzelmet váltott ki. ~~~ És ez az érzelem is a megkönnyebbülés érzése volt.	-0.112162
Hồn ma dẫn ông ta xuyên qua vài phố quen thuộc, và trong lúc đi, Scrooge nhìn đây đó tìm bóng dáng mình nhưng chẳng thấy đâu.	- Szellem, - mondta most Scrooge - csak egy szikrányi gyengédséget, csak pillanatnyi ellágyulást szeretnék valahol látni.	0.421534
Họ vào căn nhà của Bob Cratchit nghèo khổ, căn nhà mà lúc trước họ đã đến thăm.	Valakit, aki megindultan gondol a halottra, aki ott fekszik a hideg, sötét szobában, elhagyatva és magánosan.	0.259091
Họ thấy người mẹ và đàn con ngồi vây quanh lò sưởi.	Óh milyen vigasztalan és gyötrelmes emlék!	0.171429
Im lìm. ~~~ Rất im lìm.	Sohasem fogom elfelejteni.	-0.0204545
Mấy cậu bé Cratchit ồn ào nay im như tượng trong một góc, ngồi ngước nhìn Peter, quyển sách mở rộng trước mặt.	A kísértet ismerős utcákon át vezette. ~~~ Scrooge jobbra-balra tekintgetett, még mindig remélve, hogy saját alakját pillanthatja meg valahol; de hiába.	-0.0245902
Bà mẹ và mấy cô con gái đang khâu vá.	Cratchit házához értek.	0.12
Nhưng chắc chắn là họ hết sức im lặng!	Cratchitné és a gyerekek a tűz körül ültek.	0.286047
"Ông ta tóm lấy một đứa trẻ và đặt nó vào giữa những đứa trẻ khác".		-0.3
Scrooge đã nghe câu này ở đâu rồi nhỉ?	A szobában csend volt.	-0.0142857
Ông không hề mơ.	Szokatlan csend.	0.24375
Thằng bé ắt phải đọc to lúc ông và Hồn ma bước qua ngưỡng cửa.	A máskor oly pajkos és hangos kicsik összebújva ültek egy sarokban; Péter könyvet olvasott.	0.241667
Sao nó không đọc tiếp?	Cratchitné és a lányok varrtak.	0.242308
Bà mẹ đặt món đồ khâu lên bàn và úp hai tay lên mặt.	"És előfogván egy gyermeket közéjük állítá azt."	0.265385
– Màu sắc làm mẹ nhức cả mắt, - bà nói.	Ez a mondat csengett Scrooge fülében.	0.18
Màu sắc ư?	Vajon hol hallotta?	0.184615
	Bizonyára Péter olvasta fel az ölében levő könyvből, mikor beléptek az ajtón.	-0.3
Chao ôi, tội nghiệp bé Tim!	De miért hagyta abba az olvasást?	0.27931
– Thỉnh thoảng chúng khá hơn, - bà Cratchit nói.	Cratchitné sóhajtva tette félre munkáját, kezébe temetve arcát.	0.244444
- Ánh nến làm chúng mờ đi, và không đời nào mẹ cho bố các con biết lúc bố về nhà.	- A varrás megerőlteti a szememet, különösen ha gyertyafénynél varrok; mindig könnyezni kezdek.	0.504173
Chắc sắp đến lúc rồi.	Nem akarom, hogy apátok, ha hazajön, könnyes szemmel találjon.	-0.0321429
– Đúng hơn là quá giờ rồi, - Peter trả lời và gấp sách lại.	Azt hiszem, mindjárt itt lesz.	-0.15
- Nhưng con thấy mấy tối vừa qua bố đi hơn muộn hơn ngày thường, mẹ nhỉ.	- Már rég itt kéne lennie, - mondta Péter becsukva a könyvet, - de az utóbbi napokban úgy látszik, lassabban jár.	0.385185
Họ lại im lặng.	Mindnyájan hallgattak megint.	0.142105
Cuối cùng bà nói, giọng bình tĩnh, vui vẻ, chỉ hơi ngập ngừng:	Csak bólogattak szomorúan, végre megint Cratchitné szólalt meg.	0.266129
– Mẹ đã biết, mẹ đã thấy bố công kênh bé Tim trên vai mà vẫn đi rất nhanh.	- Pedig hogy tudott sietni! ~~~ Kicsi Tibi a nyakában ült! ~~~ Még futott is vele!	-0.172
– Con cũng biết thế, - Peter nói.	- Én is hányszor lovagoltattam így szegénykét!	0.611842
- Nhiều lần rồi.	- mondta Péter.	0.95
– Con cũng biết, - đứa khác kêu lên.	- Én is, én is - mondták a többi gyerekek.	0.59386
Rồi tất cả cùng kêu to.	- Nem volt nehéz, hiszen olyan vékonyka volt.	0.144444
– Nhưng nó rất nhẹ, - bà nói tiếp và định quay về với công việc, - và bố rất yêu nó, nên không sao đâu.	És apa hogy szerette, hogy becézte, milyen boldog volt, ha maga mellé ültethette.	0.12973
Có lẽ bố đang ở ngoài cửa rồi!	Kis kezét melengethette. ~~~ De már itt is van apa!	-0.0283784
Bà vội chạy ra gặp ông, và ông Bob bé nhỏ quấn khăn quàng cổ bước vào - tội nghiệp, lúc nào ông cũng cần đến nó.	Az ajtóban ott állt Bobi kis kabátban - szegény ördögnek még mindig nem volt télikabátja - és átölelte odafutó asszonyát.	0.424908
