Alexandre Dumas	﻿ALEXANDRE DUMAS	0.24
- Một kẻ khác đã có thể đảm bảo với Đức ông rằng hắn ta có lệnh đặc xá ở trong túi mình. ~~~ Còn tôi, tôi vui lòng nói với ngài rằng xin Đức ông cứ ra lệnh, tôi đã sẵn sàng.	- Bárki más azt mondhatná Eminenciádnak, hogy máris zsebében a felmentés, de én csak annyit mondok: parancsoljon velem, kegyelmes uram, készen állok.	0.0127902
- Đặc xá ông?	- Micsoda felmentés?	0.975
– Richelieu kinh ngạc nói.	- csodálkozott Richelieu.	0.264
- Vâng, thưa Đức ông - D Artagnan nói.	- Igen, a felmentés, kegyelmes uram - mondta D’Artagnan.	0.789474
- Và ai ký, nhà Vua ư?	- Ki írta alá? ~~~ A király?	0.225
- và Giáo chủ thót lên câu nói ấy với vẻ miệt thị khác thường.	Valami sajátságos megvetés csengett a bíboros hangjában. ~~~ - Nem; Eminenciád személyesen. ~~~ - Én? ~~~ Megbolondult, uram?	-0.0689189
- Đức ông hẳn nhận ra chữ ký của ngài.	- Eminenciád bizonyára megismeri saját keze vonását.	0.620455
Và D Artagnan đưa cho Giáo chủ mẩu giấy quý giá mà Athos đã tước được của Milady, và chàng đã đưa cho D Artagnan dùng làm bùa hộ mệnh.	És D’Artagnan átnyújtotta a bíborosnak az értékes papírt, melyet Athos csikart ki miladytől, és D’Artagnannak adott menlevélként.	0.434109
Đức ông cầm mẩu giấy và chậm rãi đọc, nhấn mạnh vào từng vần:	Richelieu kézbe vette az iratot, és lassan, tagolva olvasta:	0.190909
"Theo lệnh của ta và vì quyền lợi quốc gia, người mang giấy này đã làm điều người ấy phải làm.	Jelen sorok birtokosa parancsom szerint és az állam érdekében tette, amit tett.	0.160274
3 tháng 12, 1672.	1627. december 3.	0.3
Richelieu"	Richelieu	0.27
Đọc xong hai dòng chữ ấy, Giáo chủ như rơi vào một giấc mơ sâu thẳm, nhưng không trả lại mẩu giấy cho D Artagnan.	Azután hosszan, mélyen elgondolkozott, de nem adta vissza D’Artagnannak a papirost.	0.130769
"Ông ta đang suy nghĩ xem dùng cực hình gì đối với ta đây - D Artagnan tự nhủ thầm.	- Azt latolgatja, milyen kivégzés lesz a legmegfelelőbb - gondolta D’Artagnan -, eh!	0.483516
Được thôi, ta thề là ông ta sẽ thấy một nhà quý tộc chết như thế nào"	bánom is én! ~~~ legalább meglátja, hogyan hal meg egy igazi nemes.	-0.0475
Chàng lính ngự lâm trẻ tuổi đã suy tính rất tuyệt để chết một cách anh hùng.	Éppen a legjobb kedvében volt hozzá, hogy hősiesen szembe nézzen bármi halállal.	0.264935
Richelieu vẫn suy nghĩ, cuộn vào rồi lại giở ra tờ giấy trong tay.	Richelieu pedig egyre csak tűnődött, és morzsolgatta kezében a papírt.	0.563904
Cuối cùng ông ngẩng đầu, trừng trừng đôi mắt chim ưng nhìn vào khuôn mặt trung trực, cởi mở, thông minh, đọc trên khuôn mặt ròng ròng nước mắt ấy những đau khổ mà anh ta phải chịu từ một tháng nay, và lần thứ ba hay thứ tư gì đó, ông lại nghĩ rằng thằng bé hai mốt tuổi này hẳn có tương lai biết mấy, và sự năng động của nó, lòng dũng cảm của nó, trí tuệ của nó sẽ cống hiến biết bao kế sách cho một người chủ tốt.	Végre feltekintett, sasszemét a fiatalember egyenes, nyílt, értelmes vonásaira szegezte, egy hosszú hónap szenvedéseit olvasta le könnyszántotta arcáról, és immár harmad- vagy negyedízben ötlött eszébe, milyen szép jövő várhatna a fiúra, hiszen még alig huszonegy éves, és mennyi hasznot hajtana ügyes gazda kezében a tettereje, bátorsága, eleven esze.	0.189286
Mặt khác, tội ác, quyền lực, và thiên tài yêu quái của Milady từng đã nhiều lần làm ông hoảng sợ.	Másrészt milady tömérdek gazsága, hatalma, ördögi egyénisége nemegyszer megrémítette már.	0.248387
Ông cảm thấy như có một niềm vui thầm kín mãi mãi rũ bỏ được kẻ đồng mưu nguy hiểm đó.	Titokban szinte örült, hogy örökre megszabadult veszélyes cinkosától.	0.171429
Ông chậm rãi xé tờ giấy mà D Artagnan đã hào hiệp trao cho ông.	Lassan darabokra tépte a papírt, melyet D’Artagnan nagylelkűen átadott neki.	0.263636
"Ta toi rồi" - D Artagnan tự nhủ.	- Végem van - gondolta D’Artagnan.	0.728571
Và chàng cúi gập đầu trước Giáo chủ, như bảo ông: "Đức ông, ý của ngài đã được mãn nguyện!".	Mélyen meghajolt a bíboros előtt, mintha azt mondaná: "Uram, legyen meg a Te akaratod."	0.186076
Giáo chủ lại gần bàn, không ngồi, ghi thêm mấy dòng vào một tờ giấy đã viết kín đến hai phần ba rồi áp dấu.	A bíboros az asztalhoz lépett, és csak úgy állva, néhány sort vetett egy csaknem egészen teleírt pergamenre, majd rányomta pecsétjét.	0.285124
"Đây là bản án của mình đây - D Artagnan thầm nói - Ông ta tha cho mình vào ngục Bastille và việc lề mề xét xử.	- Most írja alá az ítéletemet - mondta magában D’Artagnan -, megkímél a Bastille-tól s a bírósági huzavonától.	0.599276
Cũng là tiện cho ông ta!".	Igazán szép tőle.	0.173684
- Cầm lấy - Giáo chủ nói với chàng trai trẻ - ta lấy mất của ông tờ giấy khống chỉ, ta trả lại ông một tờ khống chỉ khác.	- Tessék, uram - mondta neki a bíboros -, elvettem uraságodtól az egyik felhatalmazást, másikat adok helyette.	0.532343
Chưa có tên trên tờ chứng chỉ đó đâu, để tự ông sẽ điền vào.	Az oklevélen üresen hagytam a név helyét, töltse ki saját maga.	0.235
D Artagnan lưỡng lự cầm tờ giấy và liếc mắt nhìn qua.	D’Artagnan habozva nyúlt az iratért, és belepillantott.	0.272727
Đó là giấy phong hàm trung úy ngự lâm quân.	Testőr hadnagyi kinevezés volt.	0.154839
D Artagnan quỳ xuống chân Giáo chủ nói:	Térdre hullott a bíboros előtt.	0.193548
- Thưa Đức ông, sinh mệnh tôi thuộc về ngài.	- Kegyelmedé az életem, Eminenciás uram - rebegte -, parancsoljon velem ezentúl.	0.419666
Từ nay xin tùy ngài sắp xếp, nhưng ân tình mà ngài ban cho tôi, tôi không xứng đáng đâu, tôi có ba người bạn đều xứng đáng và cao quý hơn tôi.	De, sajnos, nem érdemlek ilyen nagy kegyet: három jó barátom sokkal méltóbb rá, sokkal inkább megszolgálták...	0.172642
- Ông là một chàng trai trung hậu, D Artagnan - Giáo chủ ngắt lời, thân mật vỗ vai chàng, sung sướng vì đã chinh phục được cái bản chất bất trị ấy - Ông thích thế nào thì cứ làm như thế.	- Derék fickó maga, D’Artagnan - vágott szavába a bíboros, és barátságosan megveregette vállát.	0.368421
Có điều hãy nhớ rằng, tuy tên còn để trống, nhưng là ta cho ông đấy.	Tetszett neki, hogy végre megtörte ezt a szilaj jellemet.	0.161538
- Tôi sẽ không bao giờ quên - D Artagnan đáp.	- Bánjon tetszése szerint a kinevezéssel.	0.691071
	De ne feledje, hogy uraságodnak adtam, ha a név kitöltetlen is.	-0.3
- Đức ông có thể tin chắc như vậy.	- Sosem felejtem el - felelte D’Artagnan -, efelől bizonyos lehet, kegyelmes uram.	0.330769
Giáo chủ quay lại và lớn tiếng gọi:	A bíboros megfordult, és hangosan kiszólt:	0.3
- Rochefort!	- Rochefort!	2.3
Hiệp sĩ hẳn vẫn ở đằng sau cánh cửa liền vào ngay.	A lovag nyilván az ajtónál állhatott, mert nyomban betoppant.	0.3
- Rochefort! ~~~ - Giáo chủ nói - Ông xem ông D Artagnan này, ta đã nhận ông ta vào số những bạn bè của ta.	- Rochefort - mondta a bíboros -, nézze meg jól D’Artagnan urat.	0.149413
Vậy hãy ôm hôn nhau, và hãy khôn ngoan nếu muốn giữ vững cái đầu.	Barátaim sorába fogadom, öleljék hát meg egymást, s akinek kedves az élete, az jól vigyázzon!	0.229167
Rochefort và D Artagnan ôm hôn nhau qua quýt chút đầu môi, nhưng Giáo chủ vẫn đứng đó đang quan sát họ bằng con mắt soi mói.	Rochefort és D’Artagnan tessék-lássék összeölelkezett, de a bíboros résen állt, rajtuk tartotta éles szemét.	0.447706
Họ ra khỏi phòng cùng một lúc.	Egyszerre léptek ki a szobából.	0.270968
- Chúng ta còn gặp nhau, phải không ông?	- Még találkozunk, uram, igaz-e?	0.703226
- Khi nào ông thích - D Artagnan nói.	- Amikor óhajtja - felelte D’Artagnan.	1.13067
- Chắc sẽ có dịp thôi - Rochefort trả lời.	- Ami késik, nem múlik - mondta Rochefort.	0.903509
- Hả?	- Tessék?	1.17143
– Richelieu mở cửa ra hỏi.	- szólt közbe Richelieu, kinyitva ajtaját.	0.19
Hai người mỉm cười, bắt tay nhau và chào Giáo chủ.	A két férfi egymásra mosolygott, kezet szorított, és mélyet bókolt a bíboros felé.	0.171429
- Bọn mình bắt đầu sốt ruột rồi đấy - Athos nói.	- Már éppen fogytán volt a türelmünk - fogadta Athos D’Artagnant.	1.0125
- Tôi đây mà, các bạn!	- Itt vagyok, barátaim!	0.859091
- D Artagnan trả lời - không những được tự do mà còn được ân sủng nữa.	- felelte D’Artagnan’- szabadon, mint a madár, sőt magas kegyben.	0.496537
- Cậu sẽ kể cho bọn mình nghe chứ?	- Remélem, elmondja, hogyan csöppent bele.	0.712782
- Ngay tối nay.	- Még ma este.	0.853846
Quả vậy, ngay tối ấy, D Artagnan trở về lều Athos, thấy chàng đang uống cạn chai vang Tây Ban Nha, một việc mà tối tối chàng đều thành kính hoàn thành.	És valóban, még akkor este megjelent Athos lakásán. ~~~ Barátja éppen spanyol borocskáját szopogatta, ez volt, számára az esti ájtatosság.	-0.0329545
D Artagnan kể lại mọi chuyện xảy ra giữa Giáo chủ và mình rồi rút trong túi ra cái chứng chỉ và nói:	Elmondta neki, mi történt vele a bíborosnál, azután előhúzta zsebéből a kinevezést.	0.213253
- Anh cầm lấy, anh Athos thân mến, cái đó rất hợp với anh.	- Tessék, jó Athosom - mondta neki -, ez természetesen kegyedet illeti.	0.521092
Athos mỉm một nụ cười hiền hậu và duyên dáng:	Athos, mint mindig, szelíden, kedvesen mosolygott.	0.261702
- Anh bạn ơi - chàng nói - với Athos thế quá nhiều, với Bá tước de la Fe, lại là quá ít - cậu cứ giữ lấy cái giấy chứng chỉ đó, nó thuộc về cậu.	- Athosnak - szólt - túl sok ez, fiacskám; La Fčre grófnak meg túl kevés.	0.463993
Than ôi! ~~~ Lạy chúa?	Tartsa meg azt a kinevezést; sajnos, elég nagy árat fizetett érte.	-0.265909
Cậu đã phải mua nó khá đắt rồi.	D’Artagnan elköszönt, és azután Porthosnál kopogtatott.	0.142105
D Artagnan ra khỏi phòng Athos và vào phòng Porthos, chàng thấy Porthos ăn mặc rất lộng lẫy, áo quần đầy những đường thêu rực rỡ và đang soi mình trước gương.	Barátját a tükör előtt találta. ~~~ Káprázatos csipkedísszel borított, gyönyörű ruhában páváskodott.	-0.0942857
- Chà, chà!	- Á!	0.88
- Porthos nói - cậu đấy à, bạn thân mến!	kegyed az, kedves barátom - fogadta D’Artagnant.	0.661364
Cậu thấy bộ quần áo này có hợp với mình không?	- Nos mit szól új ruhámhoz?	-0.0230769
- Tuyệt lắm!	- Csodás!	1.15
- D Artagnan nói - nhưng tôi đến để đề nghị với anh một bộ quần áo còn hợp với anh hơn kia.	- mondta D’Artagnan. ~~~ - De én még szebb ruhát ajánlok kegyednek.	0.0771505
- Quần áo nào?	- Nono!	0.914286
- Porthos hỏi.	- szólt Porthos.	1.03
- Quân phục của trung úy ngự lâm quân!	- Úgy bizony: hadnagyi egyenruhát.	0.727273
D Artagnan kể cho Porthos cuộc hội kiến với Giáo chủ và rút tờ chứng chỉ từ trong túi ra:	Elmondta Porthosnak találkozását a bíborossal, majd kihúzta zsebéből a kinevezést.	0.252439
- Cầm lấy, Porthos thân mến, anh hãy ghi tên anh vào đấy, và anh hãy là chỉ huy tất của tôi.	- Tessék, cimbora - mondta neki -, írja rá a nevét, és legyen jó parancsnokom.	0.386092
Porthos đưa mắt đọc tờ chứng chỉ rồi trả lại cho D Artagnan làm chàng hết sức ngạc nhiên.	Porthos rápillantott a pergamenre, azután D’Artagnan nagy ámulatára visszaadta.	0.515385
- Đúng - Porthos nói - cái đó tôn mình lên rất nhiều nhưng mình sẽ chẳng có đủ thời gian lâu dài để hưởng cái ân huệ ấy đâu.	- Hát igen, - szólt -, nagyon jólesne, nem tagadom, de nem sokáig élvezhetném ezt a nagy kegyet.	0.437882
Trong thời gian chúng ta viễn chinh tới Bêtuyn, ông chồng của bà Công tước của mình đã chết, thành thử cái két bạc của người quá cố đang dang hai tay đón mình, bạn thân mến ạ, mình sẽ cưới bà góa ấy.	Mialatt Béthune-ben jártunk, meghalt hercegnőm férjura, s az elhunyt úri ember pénzesládája oly hívogatóan tárja felém karját, hogy nem tehetek mást; elveszem az özvegyet.	0.20122
Coi đây, mình đang thử quần áo cưới mà, hãy giữ lấy chức trung úy, bạn thân mến.	Amint látja, éppen esküvői ruhámat próbálom. ~~~ Tartsa meg hát magának, kedves barátom, a kinevezést.	-0.015
Giữ lấy. ~~~ Và Porthos trả lại cho D Artagnan.	És visszaadta D’Artagnannak a pergament.	-0.02625
Chàng trai trẻ lại vào phòng Aramis.	A fiatalember továbbment Aramishoz.	0.264706
D Artagnan thấy chàng đang quỳ trước ghế đọc kinh, trán tựa vào cuốn sách kinh đã mở.	Aramis egy imazsámolyon térdepelt, előtte kinyitott imakönyve, abba hajtotta homlokát.	0.260241
D Artagnan kể cho chàng nghe cuộc gặp gỡ với Giáo chủ, và lần thứ ba rút tờ chứng chỉ từ trong túi ra và nói:	Elmondta neki is találkozását a bíborossal, majd harmadízben is előhúzta zsebéből a kinevezést.	0.229787
- Anh, người bạn của tất cả chúng tôi, ánh sáng của chúng tôi, người che chở vô hình của chúng tôi, anh hãy nhận cái chứng chỉ này, anh xứng đáng với nó hơn bất kỳ ai bởi sự thông thái của anh và những lời khuyên của anh luôn luôn đem theo những thành công may mắn.	- Kedves barátunk, homályba rejtőző vezércsillagunk és támogatónk - mondta neki -, fogadja el ezt a kinevezést. ~~~ Bármelyikünknél jobban kiérdemelte, hisz mindig üdvös eredmény követte bölcs tanácsait.	-0.0684615
- Ôi chao!	- Drága barátom!	0.84
Bạn thân mến - Aramis nói - cuộc phiêu lưu cuối cùng của chúng ta đã làm tôi hoàn toàn chán ngán sự đời và gươm giáo rồi.	- szólt Aramis. ~~~ - Sajnos, legutóbbi kalandjaink folytán végképp megutáltam a világi életet meg a kardot.	0.0621429
Lần này, ý nguyện của tôi không thể lay chuyển nữa.	Végérvényesen kész az elhatározásom: az ostrom után bevonulok a lazaristákhoz.	0.196552
