CHARLES DICKENS	﻿CHARLES DICKENS	1.24
Vì thế, sợ mình sẽ bị triệu đi khai báo về đứa trẻ bị hại và do đó trở thành nguyên nhân gây ra cái chết của cô ta, ông ấy ẩn trốn (dù rất đau buồn vì đứa trẻ), náu mình trong bóng tối, như lời ông nói, tránh xa phố xá và tránh xa phiên tòa, và chỉ được mơ hồ nhắc đến như một người nào đó tên là Abel, nguồn gốc gây nên sự ghen tuông.	Attól félve tehát, hogy tőle, Provis-tól számon kérik majd elpusztított gyerme­két s ő a kihallgatása révén esetleg halált idézhetne az anya fejére (bármiként bánkódott is gyermeke elvesztésén), elrejtőzött; mondja, nem állt kötélnek, nem ment kihallgatásra és az egész ügyben csak mellesleg került szóba, mint bizonyos Abel nevű ember, aki miatt a két nő féltékenységének tüze kigyúlt.	0.295122
Sau khi được tha bổng, người phụ nữ biến mất, vậy là ông ấy mất cả đứa con lẫn người mẹ."	Felmentése után eltűnt a nő s Provis így vesztette el a gyerme­ket és a gyermek anyját.	0.203704
"Tớ muốn hỏi…"	- Még csak azt szeretném megkérdezni...	0.0571429
"Chàng trai thân mến, đợi một khoảnh khắc nữa là tớ xong thôi.	- Azonnal, kedves fiúkám - mondta Herbert -, azonnal végzek.	0.218182
Tên khốn ma mãnh đó, Compeyson, kẻ đê tiện tồi tệ nhất trong những tên đê tiện, biết rõ ông ấy đang tránh những chỗ đông người vào lúc đó cũng như lý do khiến ông ấy làm vậy, tất nhiên sau đó đã mang chuyện này ra treo lơ lửng trên đầu ông ấy như một cách để làm ông ấy khốn cùng hơn và ép ông phải làm việc cực nhọc hơn.	Az a gonosz lélek, az a Compeyson, a világ legelvetemültebb gazembere, mivel tudomása volt arról, hogy Provis bujkált annak idején és arról is, hogy miért kellett bujkálnia, ezt a tudomását szüntelen ott lebegtette Provis feje fölött oly rettegtető eszközül, amellyel egyre nagyobb szegénységben tarthatta és egyre nehezebb robotba foghatta.	0.323924
Từ những gì được nói ra tối qua, rõ ràng chuyện này đã khơi mào nỗi hận thù của Provis."	Tegnap este egészen világossá vált előttem, hogy Provis főképen ezért gyűlöli őt.	0.241463
"Tớ muốn biết," tôi nói, "ông ấy có nói cho cậu biết cụ thể chuyện đó xảy ra cụ thể vào lúc nào không, Herbert?"	- Még csak azt szeretném tehát tudni - mondtam - és pedig egészen pontosan, ha ugyan megmondta neked, mikor történt ez?	0.252336
"Cụ thể ư?	- Egészen pontosan?	0.192857
Để tớ nhớ lại xem ông ấy đã nói những gì về chuyện đó.	Nos, hadd idézzem, amit erről mondott nekem.	0.117073
Ông ấy nói là Vừa tròn hai mươi năm trước, và gừn như ngay sau khi tôi bắt đầu dính dáng vứi Compeyson. ~~~ Cậu lên mấy tuổi khi cậu bắt gặp ông ấy ở nghĩa địa nhà thờ?"	Íme, ezek voltak a szavai: "Ippeg húsz esztendeje annak, akkoriban történt, alighogy Compeyson-nal össze­kerültem." - Hány éves voltál te, amikor abban a kis temetőben találkoztál vele?	-0.00862069
"Tớ nghĩ hồi ấy tớ bảy tuổi."	- Hetedik esztendőmet töltöttem, azt hiszem.	0.251351
"À.	- Úgy van.	0
Ông ấy nói khi ấy chuyện đó đã xảy ra được chừng ba hay bốn năm rồi, và cậu làm ông ấy nhớ tới đứa con gái nhỏ đã để mất một cách bi thảm đến thế, cô bé đáng lẽ cũng trạc tuổi cậu."	Akkor talán négy esztendő mult el közben - mondotta - és te őt az ő oly borzalma­san elvesztett leánykájára emlékeztetted, mert az is éppen oly idős lett volna mint te.	0.190909
"Herbert," tôi hối hả nói sau một lát im lặng, "cậu có thể nhìn tớ rõ nhất nhờ ánh sáng ngoài cửa sổ hay ánh sáng của ngọn lửa?"	- Herbert - szóltam némi hallgatás után, még pedig kissé izgatott hangon -, hogyan vehetsz jobban szemügyre engem, az ablak világosságában vagy a tűz világosságában?	0.265714
"Với ánh sáng ngọn lửa," Herbert vừa nói vừa dịch lại gần hơn.	- A tűz világosságában - felelt Herbert és egészen közel hajolt hozzám.	0.522074
"Nhìn tớ đi."	- Nézz meg jól.	0.28
"Tớ đang nhìn cậu đây, anh bạn thân mến."	- Látlak, kedves fiam.	-0.0714286
"Chạm tay vào tớ đi."	- Tapogass meg.	0.0857143
"Tớ chạm tay vào cậu rồi, anh bạn thân mến."	- Megtapogatlak, kedves fiam.	0.0444444
"Cậu không sợ rằng tớ đang lên cơn sốt, hay đầu óc tớ đang rối loạn sau tai nạn tối qua chứ?"	- Remélem, nincs okod attól félni, hogy talán lázam van, vagy hogy a fejemet a tegnap esti esemény különösebben megzavarta?	0.271154
"Không-ông, anh bạn thân mến," Herbert nói, sau khi dành thời gian kiểm tra tôi. ~~~ "Cậu có vẻ hơi kích động, nhưng hoàn toàn bình thường."	- Nincs, kedves fiúkám - mondta Herbert, sem időt, sem fáradságot nem bánva, hogy engem alaposan megvizsgáljon -, kissé izgatott vagy ugyan, de teljesen ura magadnak.	-0.00517241
"Tớ biết tớ vẫn bình thường. ~~~ Và người đàn ông chúng ta đang giấu dưới hạ lưu con sông là bố của Estella."	- Tudom, hogy ura vagyok magamnak; az az ember pedig, akit odalenn a folyamparti lakásban őrizgetünk, Estella apja.	-0.0279412
Chương 51	HUSZONKETTEDIK FEJEZET.	-0.0272727
Mục đích của tôi là gì khi nóng lòng muốn tìm hiểu và chứng minh nguồn gốc của Estella, tôi cũng không rõ nữa.	Hogy mi célom volt, amikor oly buzgón igyekeztem Estella származását kipuhatolni, nem tudom.	0.184884
Nhìn lại thì có thể thấy rằng câu hỏi ấy đã không hề hiện lên trong một hình hài rõ ràng cho tới khi nó được đặt ra trước mặt tôi bởi một cái đầu khôn ngoan hơn.	Nyomban ki fog tűnni, hogy az egész kérdés mindaddig nem bírt lelkem előtt határo­zottabb alakot ölteni, míg olyan ember nem világított rá, akinek feje bölcsebb volt az enyém­nél.	0.280588
Nhưng khi Herbert và tôi đã kết thúc cuộc trò chuyện quan trọng ấy, tôi sôi sục tin chắc rằng mình cần phải tìm hiểu đến cùng chuyện này - rằng tôi không được phép bỏ mặc nó như vậy mà nhất định phải gặp ông Jaggers để tìm cho ra sự thật.	Amikor ugyanis Herbert meg én abban a jelentős beszélgetésünkben kiegészítettük egymás értesültségét, engem szinte lázasan hatott át az a meggyőződés, hogy kötelességem ennek a rejtelemnek a mélyébe néznem, nem szabad megnyugodnom, föl kell keresnem Jaggers urat, hogy megtudjam az igazat.	0.432653
Tôi thực sự không biết mình cảm thấy như thế vì Estella hay vì tôi vui mừng được chuyển bớt cho người đàn ông mà tôi đang phải nhọc công lo lắng bảo vệ ấy chút ít từ mối quan tâm lãng mạn bấy lâu tôi vẫn phủ quanh cô.	Valóban nem tudom, olyasmit éreztem-e akkor, hogy Estella érdekében teszem ezt, vagy pedig, hogy szerettem volna abból a regényes jelentőségből, amellyel Estellát ruháztam volt föl oly jókora időn, valamicskét átlendíteni arra az emberre, akinek megmentése annyira szívbeli gondom volt.	0.338598
Có lẽ khả năng thứ hai thì cơ hồ gần sự thật hơn.	Az igazsághoz talán ez az utóbbi lehetőség állt közelebb.	0.3
Dù thế nào đi nữa, tôi khó khăn lắm mới không lao thẳng tới phố Gerrard ngay tối hôm ấy.	Akárhogy volt is, alig bírtam tűrtőztetni magamat, hogy még aznap este el ne rohanjak a Gerard-utcába.	0.293617
Chỉ lời khuyên của Herbert rằng nếu tôi làm thế, rất có thể tôi sẽ phải nằm liệt giường và trở nên vô dụng vì ốm trong khi an nguy của vị khách đang lẩn trốn phụ thuộc vào tôi mới buộc tôi kìm sự nóng lòng của mình lại.	Csak Herbert intelme, hogy bizonyára komolyan megbetegedném, ha el­me­gyek és nem gondoskodhatnám aztán oltalmazottunk biztonságáról, bírta türelmetlenségemet megfékezni.	0.32218
Do lời khuyên sáng suốt được nhắc đi nhắc lại rằng dù có chuyện gì đi nữa, tôi phải đợi đến mai hẵng tới chỗ ông Jaggers, cuối cùng tôi đành chấp nhận bình tĩnh lại, để được chăm sóc vết thương, và ở yên trong nhà.	Csak miután ismételten megigérte nekem, hogy bármi történjék is, elmehetek majd Jaggers úrhoz, adtam rá fejemet végül arra, hogy nyugodtan viselkedem, sebeimet türel­mesen ápoltatom s szépen odahaza maradok.	0.226531
Sáng sớm hôm sau, chúng tôi cùng nhau ra khỏi nhà, và tới góc phố Giltspur giao với Smithfield, tôi để Herbert tiếp tục cuộc hành trình của cậu tới khu City, còn tôi hướng đến Little Britain.	Másnap korán reggel együtt indultunk hazulról s én aztán a Smithfield közelében a Giltspur-street sarkán elváltam Herbert-től, aki a City felé ment, én pedig a Little Britain felé mentem.	0.356897
Có những dịp định kỳ ông Jaggers cùng Wemmick xem lại các tài khoản của văn phòng, kiểm tra các hóa đơn và sắp xếp ngăn nắp mọi thứ.	Jaggers úr és Wemmick bizonyos időszakonkint össze szoktak ülni könyveik s számláik megvizsgálására, hogy minden ily vonatkozású dolgukat rendezzék.	0.6
Vào những dịp như thế, Wemmick cầm sổ sách và giấy tờ của ông sang phòng ông Jaggers, và một trong các trợ lý ở trên lầu xuống ngồi tại phòng làm việc bên ngoài.	Ily alkalomkor Wemmick a könyveit s papirosait mindig bevitte Jaggers úr szobájába s az utcára nyíló irodába az ő helyettesítéséül mindig lejött valaki az emeleten dolgozók közül.	0.400125
Gặp một nhân vật thay thế như vậy ở vị trí của Wemmick sáng hôm ấy, tôi biết chuyện gì đang diễn ra; nhưng tôi không thấy phiền việc ông Jaggers và Wemmick đang ở cùng nhau, vì như thế chính tai Wemmick sẽ nghe thấy tôi không nói gì gây phiền toái cho ông.	Mivel aznap reggel Wemmick helyén egy ilyen tisztviselőt találtam, már tudtam is, mivel foglalkoznak Jaggers úr szobájában, de cseppet sem volt ellenemre, hogy együtt lelem kettőjüket, mert Wemmick így legalább közvetlenül hallhatja, hogy semmi olyat nem mondok, ami őt visszás helyzetbe sodorhatná.	0.500347
Bộ dạng của tôi, với cánh tay băng bó và áo khoác choàng hờ trên vai, đã tạo thuận lợi cho dự định tôi muốn thực hiện.	Külsőm, ahogy bekötözött kézzel és lazán vállamra öltött kabátban benyitottam, csak kedve­zett szándékomnak.	0.246429
Dù đã gửi thư cho ông Jaggers thuật lại vắn tắt về vụ tai nạn ngay khi về đến thủ đô, song giờ tôi vẫn phải cung cấp cho ông mọi chi tiết; và tính chất đặc biệt của dịp này khiến cho cuộc trò chuyện của chúng tôi ít khô khan nặng nề hơn, và cũng đỡ bị các quy tắc về bằng chứng kiểm soát khắc nghiệt hơn so với trước đây.	Bár Jaggers úrnak, mihelyt visszaérkeztem a fővárosba, rövid levélben már jelentettem is volt a szerencsétlenségemet, mégis érthető volt, hogy most részletesen akarok neki mindent elmondani; az eset különössége pedig oly hangulatot idézett elő, hogy beszélgetésünk kevésbé mereven s kevésbé kimérten, valamint az a fejtő tárgyalási mód szabályainak kevésbé alárendelten bontakozhatott ki, mint ahogy másszor szokott.	0.316493
Trong lúc tôi kể lại tai họa, ông Jaggers đứng trước lò sưởi theo đúng thói quen.	Amíg én a szerencsétlenségről beszéltem, Jaggers úr a szokásos módján a kandalló tüze előtt álldogált.	0.432955
Wemmick ngồi ngả người ra ghế, chăm chú nhìn tôi, hai tay đút hai bên túi quần, bút ngậm ngang thùng thư.	Wemmick hátradőlt a karosszékében s rám meresztette szemét, miközben pennáját középen levélszekrénye nyílásában fogva tartotta vízszintesen.	0.382893
Hai khuôn mặt đổ khuôn đúc tàn nhẫn, luôn gắn liền với những vụ tranh tụng chính thức trong tâm trí tôi, dường như đang cau có ngẫm nghĩ xem liệu có đúng chúng không ngửi thấy lửa hay không.	A két marcona gipszarc, amelyet az én képzeletem az itt lezajló tárgyalásoktól mindig annyira elválaszthatatlannak látott, most oly kifejezésűnek rémlett, mintha nyugtalanul fontolgatná mind a kettő, vajjon szimatját nem égés szaga berzengeti-e.	0.262136
Phần tường thuật của tôi kết thúc, các câu hỏi của hai người kia cũng chấm dứt, tôi liền đưa ra lời yêu cầu của cô Havisham để rút lấy 900 bảng cho Herbert.	Miután elbeszélésem véget ért és minden kérdezősködésre elhangzott a felelet, bemutattam Havisham kisasszony rendelkező írását, hogy Herbert számára kilencszáz fontot fölvehessek.	0.425899
Đôi mắt ông Jaggers thu vào sâu hơn thêm một chút trong đầu khi tôi đưa cho ông mấy tấm thẻ, nhưng rồi ông lập tức chuyển chúng cho Wemmick với chỉ dẫn chuẩn bị séc để ông ký.	Jaggers úr szeme kissé mélyebbre húzódott be a fejébe, midőn az elefántcsont táblácskákat át­adtam neki, amelyeket nyomban Wemmick elé tett s ezt utasította, hogy a szabályszerű utalványt, amelyet ő azonnal ellenjegyezni kíván, írja meg.	0.413008
Trong khi việc này đang được thực hiện, tôi nhìn về phía Wemmick đang viết, còn ông Jaggers đu đưa thật đĩnh đạc thân mình trên đôi ủng bóng loáng đang đi, mắt nhìn vào tôi.	Miközben aztán ez a munka folyt, én Wemmick-et néztem, hogyan körmöl, Jaggers úr pedig a tündöklőn fényesre kefélt csizmáit nyikorogtatva ide-oda ringatódzott lábán s engem nézett.	0.386834
"Tôi rất tiếc, Pip," ông nói trong lúc tôi cất tấm séc vào túi sau khi ông đã ký nó, "là chúng tôi không làm gì cho anh."	- Nagyon sajnálom, Pip - mondta, midőn az utalványt, amelyre ő ráfirkantotta nevét, zsebem­be tettem -, hogy a maga javára semmit sem teszünk.	0.280328
"Cô Havisham đã rất tử tế hỏi tôi," tôi đáp lại, "liệu bà có thể làm gì cho tôi không, và tôi đã trả lời bà là không."	- Havisham kisasszony volt oly jóságos - mondtam -, hogy megkérdezett engem, vajjon nem tehetne-e érdekemben valamit, de én azt mondtam: nem.	0.420911
"Mọi người ai cũng nên biết việc của mình," ông Jaggers nói.	- Ki-ki maga tudja legjobban, mi jó, mi nem jó neki - válaszolt Jaggers úr.	0.530769
Và tôi thấy đôi môi Wemmick tạo thành mấy từ "tài sản có thể mang theo người".	S én láttam, mint formálja Wemmick szája hangtalanul ezeket a szavakat: "zsebben hordható vagyon".	0.482558
