Alain Fournier	﻿ALAIN-FOURNIER	0.214286
Về người từng là nàng tiên, công chúa và tình yêu bí hiểm của tất cả tuổi vị thành niền của chúng tôi, chính tôi được chọn để khoác tay và nói những gì cần nói để làm dịu nỗi đau khổ của nàng, trong khi bạn tôi đã bôn tẩu.	Itt volt az a lány, aki valaha régen, gyerekkorunkban, álmaink elérhetetlen tündére, mesebeli királyleánya volt, kiért mindannyian rajongtunk titkolt szerelemmel - s míg barátom valahol messze csatangolt hazátlanul, nekem jutott a feladat, hogy sétálgassak vele, hogy ki-kitaláljak valamit, amivel enyhítem emésztő fájdalmát.	0.234
Về thời gian ấy, về những cuộc chuyện trò, sau khi tôi lên lớp ở quả đồi nhỏ Xanh Bơnơđê Săng, về những cuộc dạo chơi mà điều duy nhất cần phải nói ra lại là điều duy nhất chúng tôi quyết định nín lặng, giờ đây tôi biết nói gì?	Mit is mondhatnék ma már erről a messze tűnt időről? ~~~ Hogyan is tudnám ma már rögzíteni ezeket a beszélgetéseket, amikre esténként került sor, ha végeztem a tanítással a Saint-Benoist-des-Champs hepe-hupás lankáin álldogáló iskolában - hogyan is tudnék beszámolni hosszú sétáinkról, melyek tulajdonképpen arra voltak hivatva, hogy megbeszéljük azt, amit hallgatólagos megegyezéssel nem hoztunk szóba soha -, ugyan mit is mondhatnék ma már ezekről a napokról? ~~~ Ha erre az időre gondolok, egyetlen emlék él bennem, azt is elmosta már kissé az idő.	-0.149225
Tôi không giữ được kỷ niệm nào khác ngoài kỷ niệm sẽ phai mờ một nửa, về bộ mặt gầy rộc đi, về đôi măt khi nhìn tôi thì từ từ hạ mí, như thể chỉ còn thấy một thế giới bên trong.	Ma is magam előtt látom szép metszésű, megnyúlt arcát, két szemét, ahogy rám szokta emelni, miközben pillái lassan lecsukódtak - mintha már nem is érdekelte volna a világ, mely körülötte lobogott, mintha már befelé fordult volna egészen.	0.270588
Tôi là người bạn trung thành của tiểu thư - đôi bạn của cuộc đợi chờ mà chúng tôi không thốt ra lời - suốt một mùa xuân và mùa hè không bao giờ có nữa.	Ez a meghitt barátság közöttünk - a várakozás forrasztott így össze bennünket, s a remény, anélkül, hogy valaha is beszéltünk volna erről - egy egész tavaszon át tartott, egy csodálatos kora nyáron át, milyenek nem lesznek az életemben soha többé.	0.341078
Nhiều lần cứ chiều đến là chúng tôi quay lại nhà Phrăng.	Délutánonként sokszor lesétáltunk Frantz birodalmába.	0.257143
Nàng mở tung các cánh cửa cho nhà thông thoáng, để không có gì bị mốc khi cặp vợ chồng trẻ trở về.	Ilyenkor Yvonne kitárta az ajtókat, ablakokat, hogy betóduljon a szobákba a levegő, hogy semmit ne egyen meg a doh, a penész, hogy minden ragyogó tisztán várja a megérkező fiatal párt.	0.137615
nàng chăm sóc đàn gia cầm đã gần trở nên hoang dại vẫn cư trú trong sân nuôi.	Szorgalmasan etette-gondozta a kis vadóc csibéket, kacsákat, libuskákat, melyek ott tanyáztak zajosan a baromfiudvaron, a ház mögött.	0.144578
Thứ năm và chủ nhật, chúng tôi khích lệ lũ trẻ láng giếng chơi nhởi, và trong cảnh cô tịch nơi đây, tiếng cười đùa và la hét của các em kiến cho ngôi nhà bị bỏ rơi càng hoang vu trống trải.	Csütörtökönként, amikor szünet volt, meg vasárnap, a kertben nyüzsögtek-hancúroztak a környékbeli kölykök; kacagva, kiabálva, s mi nemhogy csendesítettük volna, inkább bátorítottuk őket.	0.271123
	S ahogy kiabál­tak, kacagtak az embernemjárta vidéken - csak még üresebbnek, csak még magára­hagyottabbnak tűnt fel a házacska, melynek gazdája ki tudja hol jár, ki tudja, merre?	-0.3
Chương 11	Tizenegyedik fejezet	0.0545455
CUỘC CHUYỆN TRÒ DƯỚI MƯA	KINT BESZÉLGETÜNK AZ ESŐBEN	0.278571
Tháng tám, nghỉ hè, khiến tôi phải xa Xablonnie và người thiếu phụ trẻ.	Augusztusban, amint megkezdődött a szünidő, messze sodródtam a Sablonniéres-pusztától és ifjú úrnőjétől.	0.189873
Tôi phải về nghỉ hai tháng ơ Xanhtơ-Agat.	A vakáció két hónapját otthon kellett töltenem, Sainte-Agathe-ban.	0.16
Tôi gặp lại cái sân khô cứng thênh thang, căn nhà dành cho trẻ em chơi, lớp học trống trải... tất cả gợi nhớ Môn cao kều và như thì thầm mãi với tôi về anh.	Viszont­láttam mindent, a nagy, homokos udvart, ahol most se nőtt fű, a homályos folyosót, a kongó termeket... Minden Meaulnes-re emlékeztetett, minden-minden őt juttatta eszembe.	0.294578
Tất cả chứa chan kỷ niệm tuổi thành niên đã chấm dứt của chúng tôi.	Mindenütt ifjúságunk árnyai lebegtek, ifjúságunké, mely elmúlt örökre.	0.283784
Trong những ngày nghỉ hè dài lê thê và óng vàng này, tôi cấm cung như xưa trước ngày Môn đến, trong phòng lưu trữ và các phòng học vắng vẻ.	Kint már sárgultak a fák s a hosszú nappalokat, akárcsak abban az időben, mielőtt még Meaulnes betoppant volna életünkbe, az Irattárba zárkózva töltöttem, vagy bevettem magam az árván gubbasztó osztályokba.	0.203356
Tôi đọc, tôi viết, tôi hồi tưởng... Cha tôi đi câu xa.	Itt aztán kedvemre olvastam, jegyezgettem, s a múlt édes emlékeit idéztem egyre... Apám horgászni járt a messzi tavakhoz.	0.035
Mẹ tôi ngồi khâu hay chơi pi-a-nô trong phòng khách như thưở ấy... Và trong phòng lặng tờ, với những vòng giấy xanh lá cây bị xé rách, những tờ giấy bọc bìa những quyển sách quý lăn lóc lung tung, những tấm bảng đã xếp lại một chỗ, tất cả nói rằng năm học đã kết thúc, các phần thưởng đã được trao, tất cả đang chờ dịp mùa thu, chờ đợi ngày tựu trường vào tháng mười và những cố gắng mới - cũng thế, tôi tự nhủ rằng tuổi trẻ của chúng tôi đã chấm dứt, hạnh phúc của chúng tôi đã lỡ mất rồi, chính tôi cũng đang chờ đợi lúc mình trở lại Xablonnie và Môn trở về với chúng tôi, dù có thể không bao giờ nah quay về nữa.	Millie a nappali szobában ruháit alakítgatta, vagy le-leült a zongora mellé, mint valaha régen... A tanteremben olyan csönd volt, hogy még egy légy zümmögését is meg lehetett volna hallani. ~~~ S minden azt hirdette itt, hogy vége van a tanévnek: a szakadt, zöld papírkoszorúk, a jutalomkönyvek elhányt borítéklapjai, a táblák, melyeken mostan krétának még csak a nyoma sem éktelenkedett; a kiosztott jutalmak - de már mintha az is a levegőben lett volna, hogy nemsokára itt az ősz, megint jön október s kezdődik friss lendülettel újra az iskola.	-0.0570423
Tuy vậy, vẫn có một tin mừng tôi báo cho mẹ, lúc bà dứt khoát hỏi tôi về cô dâu mới.	Ebben a környezetben szüntelen az járt az eszemben, hogy ifjúságunk eltűnt visszahozhatatlanul s hogy mily illanó is a boldogság.	0.208696
	Alig vártam, hogy mielőbb ott lehessek a Sablonniéres-pusztán - az is lehet, hogy Augustint már ott találom, de ki tudja, hátha nem bukkan föl soha többé...	-0.3
Tôi sợ những câu hỏi của mẹ, sợ cái cách vừa như vô tình vừa như láu cá, mẹ đột nhiên làm chúng tôi lúng túng, tuồng như bà sờ được ý nghĩ thầm kín nhất của chúng tôi.	Amikor anyám fejébe vette, hogy kifaggat az ifjú párról, szerencsére volt egy örvendetes hírem, amit gyorsan közöltem is vele. ~~~ Már előre féltem attól, hogy majd szóba hozza a dolgot.	-0.0139535
	Olyan ártatlanul tudott érdeklődni Millie, de annyira agyafúrtan is egyben, hogy észre se vetted s máris belegabalyodtál kérdéseibe és egy pillanat alatt a vesédbe látott.	-0.3
Tôi lờ hết, bằng cách thông báo rằng cô vợ trẻ của Môn, bạn tôi, sẽ làm mẹ vào tháng mười.	Hogy mindennek elejét vegyem, megsúgtam anyámnak a titkot. ~~~ Barátom felesége anyai örömöknek néz elébe és októberre várható a nagy esemény.	-0.0425926
Riêng tôi, tôi vẫn nhớ ngày Yvon de Gale cho tôi biết cái tin trọng đại ấy.	S ugyanakkor emlékezetembe idéződött az a nap, amikor Yvonne de Galais beavatott édes titkába.	0.465823
Cả hai chúng tôi bỗng im bặt, tôi hơi lúng túng, cái lúng túng của một chàng trai chưa vợ.	Hallható csönd követte a nagy újságot; én meglehetősen zavartan viselkedtem, mint affajta félszeg fiatalember.	0.265263
và để che giấu lúng túng - tôi hỏi ngay, mãi rất lâu sau mới nghĩ đến toàn bộ tấn kịch vẫn ám ảnh tôi đến tận giớ.	S hirtelen egy mondat szaladt ki a számon, elég meggondolatlanul - zavaromat akartam a beszéddel valahogy ellensúlyozni - s csak későn döbbentem rá, hogy ezzel mindent felkavarhatok Yvonne-ban:	0.296472
- Hẳn tiểu thư rất hạnh phúc?	- Ugye, most már boldog lesz?	0.636264
Nhưng không ẩn ý hay luyến tiếc, không oán trách hay ân hận, nàng đã đáp lại với một nụ cười sung sướng tuyệt đẹp trên môi:	De nem bántottam meg, úgy látszik, mert nem érződött a hangján se szomorúság, se aggódás, se harag; nem gondolhatott semmi másra, ahogy boldogan, édesen mosolyogva felelte:	0.252518
- Vâng, hạnh phúc vô ngàn.	- Nagyon, nagyon boldog leszek.	0.8
	A szünidő utolsó hetét azzal töltöttem, hogy csomagoltam.	-0.3
Suốt tuần cuối của kỳ nghỉ, tuần đẹp nhất và thường gây xúc động nhất, tuần mưa to triền miên, tuần mọi người bắt đầu đốt lửa sưởi, và tôi hay đi trong rừng thông ẩm ướt đen ngòm của Viơ Năngxây, tôi chuẩn bị hành trang để về thẳng Xanh Bơnoađê Săng, Phiêcmanh, Dì Juyli và các chị họ ở Viơ Năngxây liến thoắng hỏi han quá nhiều, đến nỗi tôi không buồn đáp.	Egyenest Saint-Benoist-des-Champs-ba készültem. ~~~ Pedig az utolsó hét volt többnyire a legszebb az egész szünidőből. ~~~ Ilyenkor köszöntöttek be a nagy esőzések, ilyenkor gyújtottunk be először a kandallóba, s ezt a hetet eddig leginkább Vieux-Nançay-ban töltöttem, a sűrű esőáztatta fenyvesekben.	-0.172152
Lần này, tôi từ chối cuộc sống mê hồn trong tám ngày của một người thợ săn thôn dã và trở lại trường bốn hôm trước ngày khai giảng.	De Firmin és Julie néni, no meg Vieux-Nançay-i unokahúgocskáim biztosan épp elég kérdéssel gyötörtek volna, melyekre nem óhajtottam válaszolni.	0.276259
Trước khi trời tối, tôi đã đi vào mảnh sân phủ lá vàng lốm đốm như một bức thảm.	Így hát nem éltem ezúttal a meghívásukkal, inkább lemondtam arról, hogy a vidéki vadászat mámorító varázsában töltsek el egy hetet.	0.188298
Người đánh xe đi rồi, trong căn phòng chỉ còn tôi với tâm trạng buồn rầu tháo các bọc đồ ăn dự trữ mà mẹ chuẩn bị cho ra, rồi đậy đệm kỹ lại.	Már négy nappal az iskolaév kezdete előtt ott voltam állomáshelyemen, Saint-Benoist-des-Champs-ban. ~~~ Késő délután érkeztem meg. ~~~ Az udvart bokáig borították a lehullott sárga levelek.	-0.129365
Sau khi ăn quàng quấy, có ngon gì đâu, một bữa ăn nhẹ, vừa sốt ruột, vừa đau đớn, tôi khoác cái áo mưa không tay lên mình rồi nóng nảy, tuy nghĩ là đi chơi, đến thẳng ngoại vi Xablonnie.	Amikor a kocsi elkocogott, kicsomagoltam a visszhangzó és dohos ebédlőben az elemózsiás tarisznyát, mely nélkül anyám sose engedett el... Csak éppen, hogy bekaptam valamit, néhányat haraptam csupán s máris nyakamba kanyarítottam a köpenyemet és türelmetlenül, szorongó szívvel lódultam neki lázas sietséggel az útnak, mely a Sablonniéres-pusztára vezetett.	0.0863636
Tôi không muốn vừa chân ướt chân ráo tới trường đã xuất hiện ở Xablonnie như một vị khách không mời mà đến.	Nem akartam tolakodónak hatni, nem akartam zavarni Yvonne-t már mindjárt az első este. ~~~ De azért most mégis bátrabb voltam, mint első ittjártamkor, februárban.	-0.0302419
Tuy thế, bạo hơn hồi tháng 2, sau khi đảo một vòng quanh lâu đài thì chỉ có cửa sổ phòng thiếu phụ sáng đèn, tôi nhót qua rào vườn ở phía sua nhà và ngồi xuồng một ghế dài dựa vào rào trong bóng đêm đang buông, lòng thực sự hân hoan được có mặt ở đây, sát bên cái cám dỗ tôi và làm cho tôi lo lắng nhất trên đời.	Ahogy körbesétáltam a megmaradt birtokot s láttam, hogy egyedül Yvonne szobájában van világosság, lent a ház mögött átmásztam a kerítésen és letelepedtem a kertben egy padra, háttal a sövénynek. ~~~ Már sűrű pelyhekkel szitált a sötét s én boldogan ültem ott, boldogan, hogy egyáltalán ott ülhetek, annak a közelében, akiért a legjobban rajongtam, s kiért a legjobban aggódtam a földön. ~~~ Lassan leszállt az éj.	-0.107988
Đêm xuống, mưa bắt đầu rơi.	Szemerkélni kezdett, finoman szitálva, az eső.	0.202941
Tối cúi đầu ngắm đôi giày ướt dần và lấp loáng nước, nhưng tâm trí để tận đâu đâu.	Lehajtott fejjel bámultam a cipőimre - csak bámultam, mert látni szinte nem is láttam - elnéztem, hogy nedvesedik át lassankint, s hogy csillog rajta a víz.	0.18
Bóng tối dần dần bao phủ lấy tôi, khí mát thấm dần vào người, nhưng không khuấy động mơ mộng của tôi.	Észrevétlenül körülölelt a sötét, beburkoltak az árnyak.	0.02
Buồn bã và dịu dàng, tôi mơ thấy những con đường ngầu bùn ở Xanhtơ-Agat cũng vào chính tháng chín này.	Átjárt a hűvösség, meg-megborzongtam tőle, de azért tovább ábrándoztam az éjben.	0.190244
Tôi mường tượng lại quảng trương đầy sương mù, cậu con trai hàng thịt vừa huýt sáo vừa đi tới cái máy bơm, hiệu cà phê sáng trưng, chiếc xe chở đầy hàng nhìn rất thích với mái che là một loạt ô xòe rộng - chiếc xe đến nhà bác Phlorăngtanh ngay trước khi kết thúc kỳ nghỉ hè... Và tôi buồn rầu tự nhủ: "Tất thảy niềm vui sướng ấy cũng là vô nghĩa, bởi vì Môn, bạn tôi, cũng như người vợ trẻ của anh đã không thể tham dự..."	Sainte-Agathe-ot idéztem emlékeimbe, szomorúan, s valami furcsa melegség járta át a szívem, - sártól cuppogó útjaira gondoltam, egy régi, hasonló szeptember végi estére; előttem volt a Főtér, mely most ki sem látszik a ködből, meg egy hentesinas, amint délcegen lépked, fütyörészve, magam előtt láttam a kocsmát, ilyenkor már biztosan minden lámpája ég, s hogy egy hintóravaló vidám társaság talán épp most toppan be esernyők védőpáncélja alatt Florentin bácsiékhoz, a vakáció vége előtt... Aztán szomorúan legyintettem: minek ilyen boldog pillanatokra gondolni, ha Meaulnes, a barátom nem lehet ott, sem ifjú felesége...	0.253782
