JULES VERNE	JULES VERNE
Ezek a bandák szabadon kiélhették vad ösztöneiket, felgyújtották a falvakat, válogatott kínzások között legyilkolták a férfiakat, leszúrták a nőket, darabokra vágták a gyermekeket.	Bọn chúng tha hồ tung hoành, gieo kinh hoàng khắp nơi, đốt trụi các làng mạc, giết chết những người đàn ông bằng những nhuc hình tinh tế nhất, rạch bụng phụ nữ, bẽ gãy xương trẻ em.
A mészárlásnak huszonöt-harmincezer ember esett áldozatul..."	Đếm được từ hai mươi lăm đến ba mươi ngàn nạn nhân..."
Mialatt e szörnyűségekről olvasott, Serge Ladko homlokát kiverte a veríték.	Những giọt mồ hôi to tuôn khắp khuôn mặt Xecgay Latco khi anh đọc xong bài báo.
Ez a kétségbeesett vergődés nem tartott sokáig.	Cơn tuyệt vọng này kéo dài không lâu.
Ez nem járható út.	Như thế không được.
Hogyan nyerhetné meg egy amúgy is elfogult ember bizalmát, miután oly sokáig kitartott a hazugság mellett?	Ông ta lấ cơ sở gì để tin vào người mãi dối trá, một người mà ông ta đã có thành kiến?
Vajon egyetlen rövid szóval szétvághatja-e a gyanúnak azt a szövevényét, amely nevéhez, a Ladko névhez tapadt, és vajon halomra döntheti-e a ránehezedő vádakat?	Anh có đủ quyền lực để chỉ bằng lời nóicó thể phá tan những nghi ngờ đang đè nặng lên cái tên Latco hay không?
Mindenképpen vizsgálatra volna szükség, és a vizsgá­lat hetekig, ha ugyan nem hónapokig tartana.	Đằng nào cũng phải điều tra, mà muốn thế phải mất thêm nhiều tuần, nhiều tháng nữa.
Szöknie kell tehát!	Phải vượt ngục!
Serge Ladko most első ízben, mióta idehozták, alaposan szemügyre vette celláját.	Đây là lần đầu tiên kể từ lúc bị đưa đến đây, Xecgay Latco nghiên cứu buồng giam của mình.
Négy fal és rajta két nyílás, az egyik oldalon az ajtó, a másikon az ablak.	Bốn bức tường với hai khe hở: một là phía cánh cửa lớn, một phía là ô cửa sổ.
A falak mögött más börtöncellák vannak, és csak az ablakon át integet feléje a szabadság, hívogatja a nyílt levegő.	Trong số bốn bức tường hì có ba bức là tườn chung cho những nhà giam khác của cùng nhà giam này.
Az ablaknak ahhoz a részéhez, melyet más ablaknál könyöklőnek neveznek, hozzá sem lehetett férni, mert az ablakkeretbe befogott sűrű rácsozat zárta el.	Cửa sổ này rộng khoảng một thước rưỡi, rầm phía trên ăn lên trần phòng; lối đi tới bệ cửa sổ thì bị chắn lại bởi những thanh sắt to được gắn chặt vào tường.
De még ha le is győzné ezt a nehézséget, újabb akadályba ütköznék.	Nhưng nếu giải quyết được khó khăn này thì lại có khó khăn khác nảy sinh ra.
Az ablak külső részére egy kürtőhöz hasonló szerkezetet szereltek, amely elfogta a kilátást.	Từ phía ngoài có loại mái che hay nắp chụp ma các mép bên hông của nó được gắn chặt vào tường.
Ha át is jutott volna a rácson, még nem lett volna szabad, mert ha felkapaszkodik a kürtőnek a végébe, hogy szétnézhessen a környéken, legfeljebb azt láthatta volna, hogy milyen úton szökhetne.	Từ phía ngoài có loại mái che hay nắp chụp mà các mép bên hông cua nó được gắn chặt vào phía này lẫn phía kia của cửa sổ khép kín quang cảnh bên ngoài lại chỉ để thấy được một mảnh bầu trời nhỏ tí.
Elképzelhető, hogy lejuthat valahogyan?	Có thể vượt qua nổi chúng hay không?
Miután ezt minél előbb meg akarta tudni, elhatározta, hogy nyomban munkához lát.	Vì sốt ruột muốn giải đáp cho câu hỏi này, anh quyết định bắt tay ngay vào việc.
Előbb azonban valami szerszámot kellett kerítenie.	Trước hết, có lẽ là phải tìm cho ra dụng cụ.
Egy asztal, egy szék, a fekhelyül szolgáló hitvány szalmazsák egy falazott padkán - ez volt a cella egész berendezése.	Bàn, ghế đẩu, giường toàn bằng đá phủ lớp đệm rơm dày - đó là tất cả những thứ đồ bày biện trong phòng giam.
Serge Ladko sokáig hiába keresgélt, míg végül, mikor már talán századszor tapogatta át a testén viselt ruhákat, kemény tárgy akadt a kezébe.	Xecgay Latco loay hoay tìm kiếm mà chẳng được gì, cuối cùng, trong khi mò mẫm quần áo của mình, anh mới sờ thấy có cái gì dó cưng cứng.
S mégis milyen fontossá vált most ez a jelentéktelen tárgy, az egyetlen fém holmi a keze ügyében!	Bây giờ mới thấy mọi đồ vô dụng này rất cần cho anh, đó là một thứ duy nhất bằng sắt mà anh có được.
Serge Ladko, miután leszedte ezt a csatot, nem várt egy pillanatig sem, hanem azonnal vájni kezdte a falat az egyik rácsrúd tövében.	Công việc này - bản thân nó đã nặng nhọc và rất chậm - đã bị phức tạp thêm lên bởi sự giám thị liên tục mà người tù phải chịu.
Olyan kitartóan vájta a követ a csat acélfogaival, hogy az mállani kezdett.	Cứ mỗi giờ dồng hồ, viên cai ngục phải đến ghé mắt dòm qua cái lỗ cửa nhỏ xíu.
Egy óra sem múlt el anélkül, hogy valamelyik őr be ne nézett volna az ajtó kémlelőnyílásán.	Để đạt được mục đích ấy, Xecgay Latco phải dùn gđến bánh mì của mình.
Ezért mindig fülelnie kellett minden apró neszre, és minden gyanús zajra nyomban abba kellett hagynia a munkát, el kellett tüntetnie minden áruló nyomot.	Bánh mì bị trộn lẫn với bui từ trên tường rắc xuống hoàn toàn giống màu đá và nó là vải tốt nhất trám lại các lỗ hỗng bị đào nên.
A többi málladékot a padka alá rejtette.	May mắn thay, vận đỏ đã đến với anh.
Erre Ladko összetörte a csat foglalatát, és így több kisebb szerszámhoz jutott.	Thế là anh đã có được hai dụng cụ đáng tin cậy hơn vòng khóa nịt lúc trước.
De újabb tizenkét óra múlva ezek a kis acéldarabkák is elkoptak.	Nói cho đúng, đây là loại dao xấu, phế phẩm.
A szerencse azonban, amely már egyszer rámosolygott, úgy látszik, most sem akarta elhagyni a foglyot.	Nhưng dù sao lưỡi dao cũng còn khá tốt, mà cán dao lại dễ sử dụng hơn.
Ismét sikeresen, így aztán két olyan szer­számra tett szert, amely már komolyabb volt az eddigieknél.	Sau này, xi măng có độ cứng của đá granit và tốn rất nhiều công sức mới làm nó vụn ra được.
Persze ezek csak igen tompa élű, olcsó kések voltak, de pengéjük elég erős volt, és könnyebb volt velük dolgozni, mert volt nyelük, amit megfoghatott.	Xecgay Latco vẫn thường phải ngừng tay, khi thì cai ngục đi tuần tra, khi thì phải đến gặp thẩm phán để chịu thẩm vấn.
E pillanattól gyorsabban ment a munka, de Ladkónak még mindig túl lassúnak tűnt.	Kết quả của những lần lấy cung này đều giống nhau.
Serge Ladkot különben ezek a kihallgatások nem nagyon érdekelték.	Đầu óc anh bây giờ không nghĩ đến căn phòng lấy cung ấy nữa.
Engedelmesen alávetette magát a bíró különböző kísérleteinek, magára rakta a parókákat, az álszakállakat, feltette vagy levette szemüvegét, mindezt egyetlen megjegyzés nélkül.	Những ý nghĩ của anh giờ đây đang ở lại trong buồng giam, nơi đây có song sắt ngăn cách anh với tự do đang dần dần bị tuột khỏi mặt đá.
Négy napig tartott, míg teljesen sikerült kibontania.	Điều đó đã xảy ra vào tối ngày 23 tháng 9.
A rács alsó végét csak szeptember 23-án érte el.	Bây giờ chỉ còn việc cưa đôi phần trên của song sắt.
Most a felső végénél át kellett vágni.	Công việc này khó khăn hơn nhiều.
Ez az egyszerű késpenge nem volt valami nagyon alkalmas reszelő, a vasat alig fogta.	Con dao tầm thường đã sắm vai lưỡi cưa rất tồi và nó gặm sắt rất chậm.
Végre szeptember 29-én, hatnapi hősies munka után, Serge Ladko úgy gondolta, hogy a bevágás már elég mély.	Cuối cùng, ngày 29 tháng 9, sau 6 ngày nỗ lực làm việc, Xecgay Latco cảm thấy độ sâu của rãnh cũng đã khá đủ.
Néhány milliméter híján teljesen átvágta a vasat.	Chỉ còm vài milimet nữa thôi là thanh sắt sẽ bị đứt lìa.
Ennek már legfőbb ideje volt.	Chỉ còn thời gian.
A második kés pengéjéből is alig maradt már valami.	Lưỡi dao thứ hai đã bị biến thành sợi chỉ mỏng.
Úgy történt, mint ahogyan remélte, a rácsot könnyen hajlíthatta.	Như anh đã nghĩ, song sắt đã bị uốn cong một cách đễ dàng.
Az így támadt nyíláson átbújt, azután pedig felhúzódzkodott a kürtőszerű szerkezet végébe.	Anh trường ra khỏi chấn song qua khe hở, dùng đến đôi tay chồm lên cái nắp chụp.
Körülbelül tizennégy méter választotta el a földtől, mint ahogyan gondolta is.	Đúng như sự tính toán, từ mặt đết lên đến chỗ của anh là 14m.
Ilyen magasság­ból leereszkedhetnék, ha elég hosszú kötelet tudna szerezni.	Chỉ cần có một sợi dây dài là có thể vượt qua được khoảng cách này.
A falon túl levő házak távolságát tekintve, valószínű, hogy a börtönfal alatt egy utca futott.	Cứ theo tầm xa của những ngôi nhà, chắc là đường phố vây quanh nhà giam.
Serge Ladko most a vizsgálódás közben bal felé tekintett.	Nhưng làm thế nào để xuống đến đó được an toàn đây?
Ha nem is pillantotta meg errefelé sem a menekülés útját, olyan látvány tárult szeme elé, melytől megdobbant a szíve.	Trong lúc lo tìm phương kế thoát thân, Xecgây Latco đã bắt đầu chăm chú quan sát tất cả những gì còn khuất ở phía bên trái.
Ott folyt a Duna, szőke habjait sok-sok különféle hajó szelte.	Chừng nào chưa tìm được lối thoát, anh vẫn còn hồi hộp.
Az egyik hajó felfelé tartott, a másik lefelé, mások pedig lehorgonyozva vagy kikötve ringtak a rakpart mellett.	Nhìn sang hướng này thấy con sông Danube với mặt sông vàng vàng bị phủ kín bởi những con tàu đủ mọi kích thước.
Ez utóbbiak között a révkalauz egy szempillantás alatt felismerte a saját bárkáját.	Một ố tàu đi xuôi hay đi ngược dòng sông, còn số khác thì đang neo tại bến.
Ez is úgy ringott ott, mint a mellette veszteglő többi hajó, és a révkalauz úgy látta, hogy nem is nagyon vigyáznak rá.	Thuyền của anh nằm hòa lẫn giữa bao con tàu khác và đã không có dấu hiệu gì chứng tỏ có người canh gác nó.
Ezen az oldalon valami mindjárt megragadta a figyelmét.	Sang đến lãnh thổ Xecbi, anh sẽ mặc xác những con tàu Áo-Hung.
Minden bizonnyal a villámhárító vezetéke volt, amely lent, a földben végződött.	Trụ sắt này chạy dài xuống đất và ở cách cửa sổ không xa lắm.
Ezen a vassodronyon elég könnyen leereszkedhetnék, ha eljuthatna odáig.	Nếu với đến được trụ sắt, Latco sẽ dễ dàng men theo nó mà thoát xuống dưới.
Ez talán nem is megvalósíthatatlan.	Điều này xme ra có thể thực hiện được.
Cellája padlózatának magasságában 20-25 centiméternyire kiugró díszítő párkányzat futott végig a falon.	Mái đua của nhà giam, một trong những kiểu trang trí cho tòa nhà, chạy ven theo tường làm thành phần gờ rộng khoảng 20 đến 25cm.
Nagy hidegvérrel és komoly erőfeszítéssel a párkányzaton talán el is érheti a villámhárító vezetékét.	Chỉ cần có máu lạnh và có nghị lực là có thể men theo phần gờ đó để đến được cột thu lôi.
De sajnos, még ha sikerülne is ez a nyaktörő vállalkozás, legyőzhetetlen akadályként még mindig ott állna előtte a külső fal.	Đáng tiếc là: nếu hành động bạo gan ấy đạt được thành công mỹ mãn, Latco cũng không ra được bức tường bên ngoài.
Akár a cella falai, akár az őrjárati út áll közte és a külvilág között, így is, úgy is fogoly.	Bị giam giữ trong buồn giam hay là trong vuông sân của nhà tù thì đằng nào cũng là tù nhân thôi.
Serge Ladko sokáig vizsgálgatta a díszítést, majd vissza­csúszott az ablakpárkányra, és leereszkedett cellájába, ahol sietve eltüntetett minden áruló nyomot.	Anh chú tâm quan sát kiểu hoa văn kiến trúc này, rồi sau đó anh trườn trên bệ cửa sổ, quay trở vào buồng giam, ra sức xóa hết mọi dấu vết khả nghi.
Akármilyen kockázatos volt is vállalkozása, sikerülhetett, sőt sikerülnie kellett.	Cho dù phải mạo hiểm như thế nào đi nữa, phương án vượt ngục cần phải đươc thực hiện.
Türelmesen megvárta a második őrjáratot.	Anh kiên trì chờ đợi cuộc tuần tra thứ hai.
Miután most ismét hosszabb szünetre számíthatott, sietve befejezte előkészületeit.	Sau khi biết chắc là mình đã có thời gian, anh bắt tay vào hoàn thành công cuộc chuẩn bị.
Az bizonyára senkinek sem jut eszébe, hogy a takarót felemelje.	Chắc chắn họ sẽ không nghĩ đến việc phải nâng tấm chăn lên.
Végül október elsején, valamivel déli 12 óra előtt készen volt az erős fonatokból készült 14-15 méter hosszú kötél.	Cuối cùng, đến ngàu mồng một tháng 10, gần đến trưa thì Xecgay Latco đã có được sợi dây thật chắc, dài từ 14 đến 15 mét.
Serge Ladko gondosan elrejtette a fekhelye alá.	Anh đem giấu sợi dây xuống giường thật cẩn thận.
Most már minden készen állt, és úgy határozott, hogy még aznap 9 órakor megszökik.	Tất cả đã chuẩn bị xong, và anh định sẽ vượt ngục vào đêm nay, lúc 9 giờ.
Ezt az utolsó napot Serge Ladko azzal töltötte, hogy átgondolta vállalkozásának minden legapróbb részletét, és latolgatta az eshetőségeket.	Xetgay Latco đã suy ngẫm công việc của mình đến những chi tiết nhỏ nhất trong đêm cuối cùng này, đồng thời cố xem xét trong đầu từng cái may rủi, nguy hiểm.
