JULES VERNE	Jules Verne
De két-három nappal később, mikor Cyprien meg akarta látogatni az öreg gyémántköszörűst, ajtaját zárva találta.	Nhưng hai hay ba ngày sau đó, khi Cyprien đến thăm người thợ ngọc già, thì chàng thấy cánh cửa đóng kín.
Cyprien a következő napokban élénken figyelte új kísérleteinek különféle fázisait.	Trong nhiều ngày sau đó, Cyprien tích cực theo dõi các giai đoạn khác nhau trong thí nghiệm mới của mình.
A kemence szerkezetét a léghuzat jobb szabályozásával némileg módosította és azt remélte, hogy ennek folytán a gyémántcsinálás ezúttal sokkal rövidebb idő alatt fog lefolyni, mint első alkalommal.	Do một vài thay đổi trong việc xây dựng lò phản xạ, nhờ có sự thông gió được điều chỉnh tốt hơn, việc chế tạo kim cương - ít ra chàng cũng hy vọng thế - sẽ được thực hiện trong khoảng thời gian ngắn hơn nhiều so với lần đầu.
Mondanunk sem kell, hogy Watkins kisasszony élénken érdeklődött a második kísérlet iránt, amelynek - szó, ami szó - némiképpen ösztönzője is volt.	Khỏi phải nói tiểu thư Watkins quan tâm tới thí nghiệm lần hai này đến nhường nào, thí nghiệm mà nàng là một phần cảm hứng, phải thừa nhận là vậy.
John Watkins - ugyan egészen más okból - maga is erősen érdeklődött a gyártás iránt.	John Watkins cũng quan tâm tới việc chế tạo kim cương không kém con gái mình, nhưng với một lý do khác.
Egyetlen aggodalma az volt, hogy másodszorra nem fog sikerülni a kísérlet, mert első esetben talán a véletlen volt a legfonto­sabb tényező.	Mọi lo lắng của ngài nằm ở chỗ cuộc thí nghiệm không thành công lần hai, và rằng sự tình cờ là phần chiếm ưu thế trong thành công của lần đầu.
Igaz, hogy Annibale Pantalacci, James Hilton és Friedel nem éltek már, de ittmaradtak társaik, akik ugyanúgy vélekedtek a dologról, mint ők.	Dù Annibal Pantalacci, James Hilton, herr Friedel không còn ở đấy, nhưng vẫn còn những cộng sự của bọn họ, vốn suy nghĩ hoàn toàn giống họ về vấn đề này.
Nathan is alattomban áskálódott, hogy a fiatal mérnök ellen izgassa a bányatulajdonosokat.	Phải chăng thế nên, bằng những vận động ngầm, tay Do Thái Nathan không ngừng kích động cánh thợ mỏ chống lại chàng kỹ sư trẻ.
Ha a mesterséges gyémántkészítés hamarosan gyakorlatilag is megvalósul, az kihatással lesz a természetes gyémántok kereskedelmi forgalmára.	Nếu việc chế tạo nhân tạo này bước vào thực tiễn thì việc buôn bán kim cương thiên nhiên và các loại đá quý khác coi như tiêu tùng.
Már ez is nagyon megingatta ezeknek a köveknek kereskedelmi értékét, amely csökkenőben volt.	Giá trị thương mại của những viên đá thật ấy đang có xu hướng giảm đã là chuyện rất đáng lo ngại.
A fiatal mérnök első kísérlete után mindezt elmondták már, s most ugyanezeket ismételgették, de sokkal izgatottabban és szenvedélyesebben.	Tất cả điều ấy từng được nhắc đi nhắc lại ngay sau thí nghiệm đầu tiên của chàng kỹ sư trẻ, và lần này được nhắc lại gay gắt hơn, dữ dội hơn.
Habozás és félelem nélkül folytatta munkáját, de Miss Watkins, aki minden szóbeszédről tudott, félteni kezdte.	Nhưng, nếu như chàng tiếp tục công việc nặng nhọc này, không lưỡng lự, không sợ hãi thì tiểu thư Watkins, người biết tất cả những gì đang diễn ra, lại bắt đầu thấy lo thay cho chàng.
Szemrehányást tett önmagának, miért is terelte erre az útra Cyprient.	Nàng tự trách mình đã cổ vũ chàng dấn thân vào con đường này.
Abban nemigen lehetett bízni, hogy majd Griqualand rendőrsége megvédi Cyprient.	Tin tưởng vào cảnh sát của Griqualand để bảo vệ chàng là tin tưởng vào một sự bảo vệ ít hiệu quả.
Egy rosszindulatú támadást pillanatok alatt végre lehet hajtani, és mielőtt bárki közbeléphetne, Cyprien életével fizeti meg a kárt, amit találmányával Dél-Afrika bányászainak esetleg okoz.	Một đòn chơi xấu xảy ra rất nhanh, và trước khi người ta có thể can thiệp, Cyprien có thể phải trả giá bằng tính mạng của mình cho thiệt hại mà công việc của chàng đang chực gây ra cho những người thợ mỏ ở nam Phi.
Alice éppen ezért nagyon nyugtalan volt, és nyugtalanságát nem tudta titkolni a fiatal mérnök előtt.	Alice vì thế rất lo lắng và không thể che giấu nỗi lo lắng của mình với chàng kỹ sư trẻ.
Cyprient ez még jobban megerősítette igazában, jóllehet hálás volt a szándékért.	Chính chàng ra sức trấn an nàng đồng thời cảm ơn nàng về động cơ khiến nàng như vậy.
A fiatal lány iránta tanúsított érdeklődésében gyengédebb érzelem jelét látta, ami egyébként nem volt titok kettejük közt.	Chàng thấy trong sự quan tâm mà cô gái trẻ dành cho mình minh chứng của một tình cảm âu yếm hơn, dù đó không còn là bí mật giữa hai người.
Cyprien épp ezért boldog volt, hogy kísérlete Watkins kisasszonyból bensőségesebb érzelmi megnyilvánulást váltott ki... és bátran folytatta munkáját.	Cyprien, không cần gì hơn thế, mừng vì kế hoạch của chàng đã gợi nên ở tiểu thư Watkins một sự thổ lộ tình cảm nồng ấm hơn... và chàng vẫn dũng cảm tiếp tục công việc của mình.
- Amit teszek, Alice kisasszony, kettőnk érdekében teszem - mondogatta neki.	"Những gì tôi đang làm, tiểu thư Alice ạ, là cho hai chúng ta!" chàng lặp lại.
Watkins kisasszony azonban tudta, miket beszélnek a bányákban, és örökös aggodalomban élt.	Nhưng tiểu thư Watkins, do nghe được những gì cánh thợ mỏ rỉ tai nhau, sống trong cảnh lo sợ không nguôi.
Egyik este, amikor Cyprien megint kiment, hogy a kemencét ellenőrizze, munkahelyét feldúlva találta.	Quả thật, một buổi tối, khi trở lại thăm lò, Cyprien nhận ra nơi đó bị đập phá.
Bardik rövid távolléte alatt egy csoport férfi, kihasználva a sötétséget, néhány perc alatt tönkretette Cyprien többnapi munkáját.	Trong lúc Bardik vắng mặt, một nhóm người, lợi dụng đêm tối, đã phá hủy chỉ trong vòng vài phút công trình được làm trong nhiều ngày.
A falakat ledöntötték, a kemencét szét­rombolták, a tüzet kioltották, a szerszámokat összetörték és szétdobálták.	Phần xây bị phá hủy, lò bị đập vỡ, lửa bị dập tắt, các dụng cụ bị gãy vỡ và bị ném tứ tung.
Semmi sem maradt abból az anyagból, amit a fiatal mérnök oly sok gonddal és fáradsággal hordott össze.	Không còn chút gì từ đống vật dụng mà chàng kỹ sư đã phải tốn biết bao công sức, cực nhọc.
Mindent elölről kellett kezdenie - ha olyan ember, aki nem hajlik meg az erőszak előtt - vagy pedig abbahagyni az egészet.	Tất cả phải bắt đầu lại - Nếu như chàng là người không chịu nhượng bộ trước sức mạnh - Hoặc phải từ bỏ cuộc chơi.
Nem hátrálok meg és holnap panaszt teszek a gazemberek ellen, akik szétrombolták tulajdonomat!	Ta sẽ không chịu thua, và ngày mai, ta sẽ đi kiện lũ khốn khiếp đã phá hủy tài sản của ta!
Meglátjuk, van-e igazságszolgáltatás Griqualandban!	Rồi ta sẽ xem có công lý ở Griqualand hay không!"
Domborúüvegű lámpákat hordtak - az angol nyelvterületen bull’s eyesnek, bikaszemnek nevezik ezeket - és csendben felsorakoztak ágya köré.	Họ được trang bị các loại đèn bóng lồi mà ở Anh người ta gọi là Bull’s eyes, mắt bò - và đứng sắp thành hàng xung quanh giường trong im lặng.
Cyprien az első pillanatban nem vette komolyan ezt a többé-kevésbé tragikus felvonulást.	Cyprien không có lấy một giây nào coi cuộc biểu tình ít nhiều có vẻ thảm kịch này là nghiêm túc.
Valami tréfára gondolt, és nevetni kezdett, noha őszintén szólva, semmi kedve nem volt hozzá, és a tréfát ízléstelennek is tartotta.	Chàng tưởng đó chỉ là một trò đùa cợt và bắt đầu cười, mặc dù nói thật, chàng không hề muốn và thấy cực ghét kiểu pha trò này.
Bevádoltak téged, és bebizonyosodott, hogy káros és gonosz találmánnyal fenyegeted érdekeinket, életünket, családunk jövőjét és mindazokét, akik Griqualandban vagy bár­hol másutt gyémántkutatással, köszörüléssel vagy eladással foglalkoznak.	"Anh bị buộc tội và kết án vì đã có một phát minh không đúng lúc và gian lận, đe dọa lợi ích và cuộc sống của họ, gia đình họ, tất cả mọi người hoặc ở Griqualand, hoặc ở nơi khác, từng tham gia ngành công nghiệp nghiên cứu, chế tác và buôn bán kim cương"
A törvény­szék bölcsességtől vezéreltetve úgy ítélkezett, hogy ilyen találmány szerzője megsemmisíten­dő, hogy egyetlen ember halála kívánatosabb több ezer emberi lény pusztulásánál.	"Với sự thận trọng của mình, Tòa án đã phán quyết rằng một phát minh như vậy phải bị triệt tiêu, và rằng cái chết của một người tốt hơn là cái chết của hàng nghìn người."
Cyprien, ahogy hallgatta ezt az ítéletet, már nem látta olyan rózsásnak a helyzetet, mint eleinte, és tűnődni kezdett, vajon ez a sötét színjáték - tekintve a vidék vad erkölcseit - nem sokkal komolyabb-e, mint kezdetben gondolta.	Trong khi nghe buộc tội như vậy, Cyprien bắt đầu thấy niềm tin ban đầu của chàng lung lay mạnh mẽ, và chàng tự hỏi phải chăng cái trò hề tai hại xuất phát từ thứ luật rừng của xứ sở này chẳng hề nghiêm túc hơn những gì chàng từng nghĩ.
- Nem választok, hanem tiltakozom az aljas bűncselekmény ellen, amelyet el akarnak követni - felelt Cyprien szilárd hangon.	"Ta không có lựa chọn nào cả và ta chỉ có thể phản kháng chống lại tội ác bỉ ổi mà các người là kẻ thủ ác!" Cyprien trả lời bằng giọng quả quyết.
Vandergaart-Kopje ítélőbírái között egy ugrással ott termett egy ember.	Có một người vừa nhảy nhào tới giữa mấy tên đại diện công lý của Vandergaart-Kopje ấy.
Matakit volt.	Đó là Matakit.
A fiatal kaffer, aki éjszakáit többnyire a tábor környékén bolyongva töltötte, ösztönszerűen követte az álarcosokat, attól a pillanattól kezdve, amikor azok befordultak a fiatal mérnök háza felé és betörték kapuját.	Cậu bé da đen nam Phi, người thường lảng vảng trong đêm xung quanh trại, nghe theo bản năng nên đã lần theo những kẻ đeo mặt nạ, lúc họ tiến về lều của chàng kỹ sư trẻ để phá cửa.
- Mert mesterséges gyémántot csináltam - válaszolt Cyprien, és megindultan megszorította Matakit kezét, aki nem akart elválni tőle.	"Bởi vì ta đã làm ra một viên kim cương nhân tạo!" Cyprien vừa trả lời vừa nghẹn ngào siết chặt đôi bàn tay Matakit, người không muốn buông chàng ra.
- Igen!...	"Vâng!...
- kérdezte Cyprien meglepetten, de csalódottan is.	"Cậu nói thật sao?" Cyprien hỏi, vừa ngạc nhiên vừa thất vọng vì những gì chàng nghe thấy.
Százszor is igen!...	Một trăm lần vâng!...
Igazat beszélek!	Con nói sự thật!"
Leült a földre, és mindannyian hallgattak, mert amit elmondott, egészen különös irányba terelhette az események folyását.	Giờ đây cậu đã ngồi bệt dưới đất, và tất cả cùng lắng nghe cậu, vì những gì cậu nói sẽ thay đổi gốc rễ nhiều điều!
Kezemben tartottam, és épp azon gondolkoztam, hogyan tudnám elrejteni, amikor a fal rám omlott, hogy megbüntessen bűnös gondolataimért!...	Tôi đang cầm nó trên tay và nghĩ cách giấu nó thì bức tường đổ ụp xuống người tôi như để trừng phạt tôi về suy nghĩ tội lỗi này!...
A repedt ágyúcsőbe beraktam tehát a nagy gyémántot, gon­dosan belegyúrtam egy nagy darab agyagba és sietve kijavítottam a kemencét, hogy kisapa semmit észre ne vegyen.	Thế nên, tôi đã đặt vào trong nòng súng nứt toác viên kim cương lớn được bao bọc kỹ bằng một nắm đất rồi vội vàng sửa lại mặt ngoài cái lò để ông trẻ không phát hiện ra!...
Cyprien azonban egyáltalán nem nevetett, hanem bosszúságában ajkait harapdálta.	Cyprien thì hoàn toàn không cười và mím môi bực bội.
Lehetetlen volt kételkedni a fiatal kaffer őszinteségében.	Không thể hiểu nhầm được qua giọng kể của cậu bé nam Phi!
Elbeszélése nyilvánvalóan igaz volt.	Câu chuyện của cậu rõ ràng là thật!
Cyprien hiába keresgélt emlékezetében vagy képzeletében olyan érvek után, amelyek alapján kétségbe vonhatná a fiatal kaffer állításait, vagy legalábbis önmagában ellentmondhatna neki.	Cyprien có lục tìm trong trí nhớ và trong tưởng tượng của mình những động cơ để nghi ngờ câu chuyện của cậu và thầm phản bác chuyện đó thì cũng vô ích!
Hiába mondta magában:	Chàng có tự nhủ:
- A természetes gyémánt légneművé válik, ha olyan hőfokra hevítik, amilyen az én kemen­cém­ben volt.	"Một viên kim cương tự nhiên, để ở nhiệt độ như nhiệt độ trong lò, sẽ bốc hơi ấy chứ..."
