JULES VERNE	Jules Verne
A kapitány nagy gondban volt, nem tudta, mihez fogjon.	Viên đại uý, lo lắng đến cực độ, không biết quyết định thế nào.
Küldjön második, segítő különít­ményt az első után?	Liệu có phải cử một toán quân thứ hai đi tiếp viện cho toán thứ nhất không?
Áldozzon fel még több embert, amikor alig remélhető, hogy megmentik azokat, akik önként áldozták fel magukat?	Có phải hy sinh thêm những người mới với rất ít khả năng cứu được những người đã hy sinh trước đó không?
Ám nem sokáig tétovázott, hanem magához intette egyik hadnagyát, megparancsolta, derítsék fel a vidéket déli irányban - amikor lövések dördültek.	Nhưng ông không trù trừ lâu, và, vẫy gọi viên trung uý đến, ông ra lệnh mở một đợt trinh sát về phía nam, thì vừa lúc ấy những tiếng súng vang lên.
Jeladás talán?	Súng hiệu chăng?
A katonák előrohantak az erődből, és félmérföldnyi távolságban kis csoportot pillantottak meg, amely rendezetten közeledett.	Binh lính lao ra ngoài pháo đài, và cách nửa dặm họ trông thấy một đơn vị nhỏ đang trở về trong đội ngũ chỉnh tề.
Mr. Fogg haladt az élen, mellette Passepartout s a két másik utas - kiszabadultak hát a sziúk fogságából.	Ông Fogg đi đầu, bên ông có Vạn Năng và hai người hành khách khác cướp lại từ tay bọn Sioux.
Kearneytől délre csaptak össze, tízmérföldnyire.	Cuộc chiến đấu đã diễn ra cách Kearney mười dặm về phía nam.
Megmentőket, kiszabadultakat egyaránt örömujjongással fogadták, Phileas Fogg pedig szétosztotta a katonák közt a megígért jutalmat, miközben Passepartout (meg kell hagyni, nem egészen alaptalanul) egyre azt hajtogatta magában:	Tất cả, người đi cứu và người được cứu, đều được đón tiếp bằng những tiếng reo hò vui sướng, và Phileas Fogg chia cho quân số tiền thưởng ông đã hứa với họ, còn Vạn Năng thì nói đi nói lại, những lời thật chí lý:
Fix némán bámulta Mr. Foggot; ugyancsak nehéz volna részletezni, milyen gondolatok vias­kodtak benne.	Fix chẳng nói chẳng rằng nhìn ông Fogg, và thật khó mà phân tích những cảm giác đang đấu tranh trong con người ông ta lúc đó.
Mrs. Auda megragadta a gentleman kezét, kezébe szorította, s egy szót sem tudott kiejteni.	Còn bà Aouda thì nắm lấy bàn tay nhà quý phái và xiết chặt tay ông trong tay mình và không nói lên lời!
Passepartout eközben, mióta visszatértek, folyvást a vonatot kereste az állomáson.	Trong khi ấy thì Vạn Năng, vừa mới về, đã đi tìm đoàn tàu trong ga. Anh đinh ninh sẽ thấy nó ở đó sẵn sàng phóng đi Omaha.
- A vonat, a vonat!	– anh kêu lên.
- kiáltott fel egyszerre.	– Đi rồi.
- Elment - felelte Fix.	– Fix đáp.
- És mikor indul a következő?	– Còn chuyến tàu sau, bao giờ qua đây?
- kérdezte Phileas Fogg.	– Phileas Fogg hỏi.
- Csak este.	– Chiều nay.
HARMINCEGYEDIK FEJEZET - Fix ugyancsak szívén viseli Phileas Fogg érdekeit	XXXI – Ông tranh tra Fix đã đứng rất nghiêm chỉnh về phía lợi ích của Phileas Fogg như thế nào
Phileas Foggnak húsz óra késése volt.	Phileas Fogg bị chậm mất hai mươi giờ.
Passepartout egészen búnak adta a fejét: akarva-akarat­lan, ezért mégiscsak ő a felelős.	Vạn Năng, nguyên nhân vô tình của sự chậm trễ đó, hết sức thất vọng.
Gazdájának vége, és ennek ő az oka!	Anh đã làm ông chủ anh phải hoàn toàn lụi bại rồi!
E pillanatban a detektív Mr. Fogghoz lépett, és keményen a szeme közé nézve, így szólította meg:	Lúc ấy, viên thanh tra lại gần ông Fogg, và nhìn thẳng vào giữa mặt ông, hỏi:
- Szeretném, ha komolyan beszélhetnénk, uram.	– Thưa ông, thật tình ông vội lắm phải không?
Igazán annyira siet?	– Quả thật rất vội.
- Igazán - válaszolta Phileas Fogg.	– Phileas Fogg đáp. – Tôi nhấn mạnh, – Fix lại nói.
- Tehát még egyszer: valóban fontos, hogy 11-én este kilenc óra előtt New Yorkban legyen, és elérje a liverpooli gőzhajót?	– Có đúng thật lợi ích của ông là phải có mặt ở Nữu Ước ngày 11 trước chín giờ tối, giờ khởi hành của chuyến tàu bể đi Liverpool không?
- És valóban meg is érkezett volna 11-én reggel New Yorkba, ha félbe nem szakítja utunkat az indiánok támadása?	– Và nếu cuộc hành trình của ông không bị gián đoạn bởi cuộc tấn công của bọn Sioux, thì ông sẽ tới Nữu Ước ngày 11, ngay từ buổi sáng?
- Meg, tizenkét órával a gőzhajó indulása előtt.	– Vâng mười hai tiếng, trước giờ tàu chạy.
Ha húszból levonunk tizenkettőt, marad nyolc.	Giữa hai mươi và mười hai chênh lệch tám.
Nyolc órát kell tehát pótolnia.	Có tám giờ phải gỡ lại.
Hajlandó megkísérelni?	Ông có muốn thử gỡ lại không?
- Gyalog?	– Đi bộ ư?
- kérdezte Mr. Fogg.	– Ông Fogg hỏi.
- Nem, szánon - felelte Fix -, vitorlás szánon.	– Không, đi xe trượt tuyết, – Fix đáp, – xe trượt tuyết có buồm.
Egy ember ezt a járművet ajánlotta.	Một người đã đề nghị với tôi phương tiện vận tải ấy.
Ezzel az emberrel beszélt éjszaka a detektív, akkor azonban elutasította.	Đó là người đã gợi chuyện với viên thanh tra cảnh sát đêm trước, mà lời đề nghị của ông ta đã bị Fix từ chối.
Phileas Fogg nem válaszolt, de mivel Fix megmutatta neki az embert, aki éppen ott járkált fel-alá az állomás előtt, a gentleman hozzá sietett.	Phileas Fogg không đáp lời Fix; nhưng Fix đã chỉ cho ông thấy người đó đang đi đi lại lại trước cửa ga, và nhà quý phái đến gặp ông ta.
Phileas Fogg néhány pillanattal később már be is lépett Mudge-dzsal - így hívták az amerikait - egy kunyhóba, mely az erőd tövében állt.	Một lúc sau, Phileas Fogg và người Mỹ ấy, tên gọi Mudge, bước vào một căn lều dựng ở dưới chân pháo đài Kearney.
Itt furcsa útialkalmatosság tárult Mr. Fogg szeme elé: afféle kocsiváz, két hosszú gerendán, ezek elöl szánkótalpformán kissé felfelé kunkorodtak; öt-hat személy férhetett el rajta.	Tại đây, ông Fogg xem xét một cái xe khá kì dị, một thứ khung đặt trên hai rầm gỗ dài hơn cất cao lên đằng mũi như những cái càng xe trượt tuyết, và trên khung đó năm hoặc sáu người có thể ngồi vừa.
A váz első harmadánál igen magas árboc meredt föl, rajta óriási trapézvitorla.	Cột buồm này được giữ chắc chắn bằng những dây chằng thép.
Az árbocot oldalról drótkötelek merevítették, előkötélzete ugyancsak fémből készült, és nagyméretű orrvitorlát vonhattak fel rá.	Kéo căng một dây cáp sắt dùng để giương lên một lá buồm tam giác lớn.
Hátul farkormányféle volt, ezzel irányították a járművet.	Phía sau một thứ tay lái hình mái chèo cho phép điều khiển cái xe.
Télen, amikor a havazásban megrekednek a vonatok, ilyen alkalmatosságok siklanak villámgyorsan egyik állomástól a másikig a jeges pusztaságon.	Về mùa đông, trên cánh đồng đóng băng, khi những đoạn tàu hỏa phải đỗ lại vì bị tuyết cản, những xe này vẫn chạy với tốc độ rất nhanh từ ga này sang ga khác.
Vitorlázatuk egyébiránt csodálatos - jobban fel vannak szerelve vitorlával még a parti kutteroknál is, mert nem kell félni, hogy felborulnak -, és ha hátba kapja őket a szél, oly gyorsan suhannak végig a prérin, akár a gyorsvonat, vagy talán még annál is sebesebben.	Hơn nữa, chúng được giương lên một khối buồm cực rộng, thậm chí còn rộng hơn cả loại tàu nhỏ một buồm thường rất dễ bị lật úp, và nếu chạy xuôi gió thì chúng lướt trên bề mặt các cánh đồng với một tốc độ bằng tốc độ các con tàu tốc hành, nếu không phải hơn.
Mr. Fogg és a szántalpas vitorlás gazdája pillanatok alatt megkötötte az alkut.	Một lát sau đã ngã giá giữa ông Fogg và ông chủ cái thuyền trên cạn này.
A szél is kedvezett nekik.	Gió thuận chiều.
Erősen fújt nyugat felől.	Từ hướng tây thổi đến những cơn gió mạnh.
A hó keményre fagyott, Mudge pedig ugyancsak biztatta Mr. Foggot, hogy néhány óra alatt elérik az omahai állomást.	Tuyết đã cứng lại, và Mudge cam kết đưa ông Fogg trong vài giờ đến ga Omaha.
Innen számos vágány ágazik szét, és gyakran indul vonat Chicago és New York felé.	Ở đây có nhiều xe lửa và nhiều tuyến đường dẫn đến Chicago và Nữu Ước.
Nem lehetetlen, hogy visszanyernek minden időveszteséget.	Thời gian chậm trễ không phải là không gỡ lại được.
Tehát nincs mit tanakodni: legjobb, ha nekivágnak.	Vậy thời còn do dự gì nữa mà không đi thử liều một chuyến xem sao.
Mr. Fogg nem akarta, hogy Mrs. Auda túlságosan megszenvedje a szabad levegőn való uta­zást, hiszen a sebesség szinte tűrhetetlenül fokozza a hideget, ezért azt tanácsolta neki, maradjon Passepartout-val Kearneyben, az állomáson.	Ông Fogg, không muốn bà Aouda phải chịu những cực hình của một chuyến đi giữa đồng không mông quạnh với cái cái rét này mà tốc độ phóng nhanh càng làm cho ghê gớm, đề nghị bà ở lại ga Kearney với sự trông nom của Vạn Năng.
A derék fiú majd jobb úton, elfogad­hatóbb körülmények között áthozza az ifjú hölgyet Európába.	Anh đầy tớ trung hậu sẽ chịu trách nhiệm đưa bà thiếu phụ về Châu u theo một con đường tốt hơn và trong những điều kiện dễ chịu hơn.
Mrs. Auda nem volt hajlandó megválni Mr. Foggtól, és Passepartout nagyon örült, hogy így határoz, hisz a világ minden kincséért sem hagyta volna magára gazdáját - Fix társaságában.	Bà Aouda từ chối không chịu rời ông Fogg, và Vạn Năng cảm thấy rất sung sướng với quyết tâm đó của bà.
Vajon megrendült-e a meg­győződése most, hogy Phileas Fogg visszatért?	Còn viên thanh tra cảnh sát lúc này nghĩ gì, điều ấy thật khó nói.
Talán valóban megváltozott Phileas Foggról a véleménye.	Có lẽ ý kiến của Fix về Phileas Fogg quả thật có thay đổi.
Mégis eltökélte, hogy teljesíti kötelességét, és mindannyiuknál türelmetlenebbül, teljes erejéből sietteti visszatérésüket Angliába.	Nhưng ông không vì thế mà kém quả quyết trong việc thi hành phận sự của ông, và, nóng ruột hơn ai hết, ông đem hết sức mình để giúp Phileas Fogg chóng về tới nước Anh.
Nyolc órakor indulásra készen állt a szán.	Tám giờ, xe trượt tuyết đã sẵn sàng lên đường.
Utasaink beszálltak - majdnem azt mondtuk, hajóra szálltak -, és szorosan becsavarták magukat úti takaróikba.	Các hành khách – có lẽ người ta rất muốn gọi họ là những khách đi thuyền – ngồi vào chỗ sát lại với nhau trong những tấm chăn đi đường.
Felvonták a két óriás vitorlát, és a szél óránként negyvenmérföldes sebességgel röpítette őket a fagyos havon.	Hai lá buồm rộng mênh mang giương lên, và dưới sức đẩy của gió, cái xe lao đi trên tuyết cứng với tốc độ bốn mươi dặm một giờ.
Kearney erődjét légvonalban - vagy ahogy Amerikában mondják, "a méhek röpte szerint" - legföljebb kétszáz mérföld választja el Omahától.	Quãng đường pháo đài Kearney và Omaha tính theo đường thẳng – theo đường ong bay, như người Mỹ nói – nhiều nhất là hai trăm dặm.
Ha nem szűnik a szél, ezt a távolságot öt óra alatt megtehetik.	Nếu được gió, quãng đường ấy có thể vượt qua trong năm tiếng đồng hồ.
Ha nem történik semmi baj, délután egy órakor Omahában lehet a szán.	Nếu không có điều gì bất trắc, thì vào một giờ trưa cái xe trượt tuyết hẳn đã đến Omaha.
Ez volt ám az utazás!	Một chuyến đi thật kì lạ!
Az utasok összebújtak, egy szót sem válthattak egymással.	Các hành khách, người nọ ép vào người kia, không chuyện trò gì được với nhau.
A hideg, melyet a rohanás még fokozott, beléjük fojtotta volna a szót.	Cái lạnh do tốc độ phòng nhanh càng ghê gớm, dường như đã cắt đứt lời nói của họ.
A szán olyan könnyedén siklott a síkságon, mint hajó a vízen - s a hullámok sem táncoltatták.	Xe trượt tuyết lướt trên mặt nước – mà lại không có sóng.
Amikor a szél végigsüvített a föld felszínén, a szánkót szinte felröpítették roppant szárnyai, a vitorlák.	Khi gió thổi sát đất, cái xe hình như được nhấc khỏi mặt đất bởi những cánh buồm của nó như những cái cánh xòe rộng mênh mông.
Mudge a kormánynál tartotta az irányt, és egy-egy mozdulattal egyenesbe hozta a szánt, ha megfarolt.	Mudge ngồi cầm lái luôn giữ đúng đường thẳng, và bằng một động tác đẩy mái chèo thay bánh lái.
Feszült valamennyi vitorla.	Tất cả các buồm đều căng gió.
Az orrvitorlát az árboc csúcsára húzták, a trapézvitorla nem fogta el tőle a szelet.	Lá buồm tam giác đã ăn gió và không bị lá buồm lớn hình thang ở đằng sau che lấp nữa.
Lehajtották az árbocderék merevítőjét, orom-sudárvitorlát feszítettek rá: az is növelte a többi vitorla hajtóerejét.	Một lá buồm vuông được kéo lên và một lá buồm thượng căng ra trước gió, góp thêm sức đẩy vào với các lá buồm khác.
