 ~~~ 	﻿	-0.05
Ít ra sự lề mề của anh cho phép tôi có thời gian rảnh để quan sát ông B. Ông đã uống cạn ba cốc nước ; tôi nhớ lại câu chuyện của ông, cơn khát khủng khiếp ông đã trải qua trong thời gian bị bắt.		-0.3
Ông B. khốn khổ đã để lộ những triệu chứng bị kích thích không bình thường, trán ông ướt đẫm mồ hôi, vết sẹo nơi bàn tay hằn rõ hơn và ửng đỏ.	Egyre világosabban kifejezésre jutott egzaltált izgalma. ~~~ Homlokát elöntötte a veríték, és kezefején jobban látszott a seb, vörösebb volt a szokottnál.	-0.0172297
Tới lúc này, ông vẫn tự chủ ghìm được bản thân, nhưng đến nước thứ tư, thấy Xzentôvic cứ trầm ngâm mãi chưa chịu đi quân, ông liền giục toáng lên : ~~~  ~~~ 	De még uralkodott magán, csak amikor a negyedik lépés után Czentovic újból végtelenül sokáig töprengett, kifogyott a türelméből és hirtelen rárivallt:	-0.113605
 ~~~ - Đi đi chứ !	- De lépjen már végre, kérem.	0.0892857
Xzentôvic lạnh lùng đưa mắt ngước nhìn.	Czentovic hűvösen pillantott rá:	0.181818
- Nếu tôi nhớ không nhầm, chúng ta đã quy định thời gian giữa các lần đi quân là mười phút cơ mà.	- Tudtommal tíz perc gondolkodási időben állapodtunk meg.	0.355152
Về nguyên tắc, tôi chẳng việc gì phải vội vã.	Elvből nem játszom rövidebb gondolkodási idővel.	0.27551
Ông B. bặm môi.	Dr. B. ajkába harapott.	0.811765
Chân ông ở dưới gầm bàn đung đưa mỗi lúc một mạnh. ~~~ Tôi có cảm giác ông sắp mất bình tĩnh.	Láttam, hogy egyre nyugtalanabbul, egyre gyorsabban topog az asztal alatt, s én egyre idegesebb lettem attól a nyomasztó előérzettől, hogy valami tébolyult játék készül.	-0.0793269
Quả đúng như vậy, đến nước thứ tám lại xảy ra một chuyện rắc rối nữa.	A nyolcadik lépés után valóban kétszer is félbeszakadt a játék.	0.195238
Sốt ruột cứ phải chờ hoài, ông B. không còn chịu đựng được, lúc thì ông nhoài người ra phía trước, lúc ngả người ra sau và bất giác dùng ngón tay gõ gõ mặt bàn.	Dr. B. egyre nehezebben türtőztette magát, s végül nem tudta izgalmát tovább magába fojtani.	0.196591
Xzentôvic ngẩng chiếc đầu to tướng của mình lên : ~~~  ~~~ 	Izgett-mozgott a széken, és ujjaival dobolt az asztalon.	-0.107692
 ~~~ - Xin phiền ông đừng gõ gõ mặt bàn như vậy, được không ?	Czentovic újból felemelte nehéz parasztfejét.	-0.0554348
Gõ thế tôi bị mất tập trung.	- Szabadna kérnem, hogy ne doboljon!	0.3
Tôi không thể đánh được khi nghe thấy tiếng động đó.	Zavar, nem tudok így játszani! ~~~ - Háá!	-0.0947368
Ông B. liền cười gằn : ~~~  ~~~ 	- kacagott fel dr. B.	0.0222222
 ~~~ - Hà hà, tôi nhận thấy ngay mà.	- azt látom!	0.1125
Xzentôvic đỏ mặt : ~~~  ~~~  ~~~ 	Czentovic homloka elborult.	-0.15625
- Ý ông định nói gì ?	- Mit akar ezzel mondani?	0.786364
– Anh ta hỏi, giọng khó chịu và có ác ý. ~~~  ~~~ 	- kérdezte éles, gonosz hangon.	-0.146667
 ~~~ Ông B. lại bật cười, ông quàu quạu cười gằn : ~~~  ~~~ 	Dr. B. újból felnevetett:	-0.084
 ~~~ - Ồ, tôi chẳng có ý gì cả.	- Semmit, csak úgy látom, kissé ideges.	0.1525
Tôi chỉ muốn nói là ông rất dễ bị kích động.	Czentovic hallgatott s újból lehajtotta a fejét.	0.254348
Xzentôvic cúi đầu, im lặng.	Csak hét perc múlva tette meg a következő lépést.	0.135484
Bảy phút sau anh ta mới đi nước tiếp và ván cờ cứ kéo dài theo nhịp điệu chán ngấy ấy, Xzentôvic mỗi lúc một đờ đẫn.		-0.3
Bây giờ anh ta phải để đến mười phút mới quyết định đi quân, thái độ đối thủ của anh mỗi lúc một kỳ cục.	Halálosan lassan folyt tovább a játék. ~~~ Czentovic lassanként kővé dermedt.	-0.103378
Hình như ông B. quên đứt ván cờ mình đang đánh và mải suy nghĩ đến điều gì đấy.	Végül a maximális gondolkodási időt vette igénybe, mielőtt egy lépésre határozta volna el magát.	0.283333
Ông thôi không đi lại trong phòng và về ngồi ngay trên ghế.	Barátom viselkedése lépésről lépésre különösebb lett.	0.279661
Ông đưa cặp mắt hờ hững nhìn vào khoảng trống và luôn miệng lẩm bẩm những từ không ai hiểu nổi.	Úgy látszott, hogy a játszma már nem érdekli, s gondolatban már egészen mással foglalkozik.	0.22069
Chắc ông mải mê suy nghĩ các thế đi vô tận hoặc tôi nghi là ông đã chuyển sang đánh ván khác ?	Nem szaladgált többé fel-alá a szobában, mozdulatlanul ült a helyén, s meredt, üres pillantással bámult maga elé.	0.273
Sở dĩ tôi nghĩ như vậy vì khi đến lượt ông đi quân, lần nào chúng tôi cũng phải nhắc ông.	Érthetetlen szavakat mormolt. ~~~ Talán végtelen számításokba bocsátkozott, vagy - s ez volt a titkos gyanúm - más partikat gondolt ki magának, mert mikor Czentovic lépett egyet, szinte fel kellett előbb rázni merengéséből.	-0.118182
Chỉ một phút sau, ông đã định được hướng.	Percekig tartott, míg beleélte magát a játékba.	0.268085
Tuy vậy, mỗi lúc tôi càng nhận thấy rằng ông đã quên tất cả chúng tôi, kể cả Xzentôvic, và đang là nạn nhân của một cơn bực tức đến phát điên có thể bất thần nổ ra mãnh liệt.	Egyre jobban megerősödött bennem a feltevés, hogy Czentovicról és rólunk már rég megfeledkezett csendes tébolyában, mely hirtelen elemi erővel támadt fel benne. ~~~ S a tizenkilencedik lépés után valóban kitört rajta a krízis.	-0.0121827
Đúng là như vậy, sự thể diễn ra ở nước thứ mười chín, Xzentôvic vừa đi quân xong, ông B. không nhìn bàn cờ, liền vừa đẩy quân Tượng lên ba ô, vừa hét to làm chúng tôi giật nẩy người : ~~~  ~~~  ~~~ 	Alig lépett Czentovic, dr. B. úgyszólván anélkül, hogy a sakktáblára pillantott volna, három lépéssel előretolta a futóját, s olyan hangon kiáltott fel, hogy mindannyian összerezzentünk:	-0.130737
- Chiếu !	- Sakk!	1.17143
Chiếu Tướng !	Sakk!	-0.25
Tất cả chúng tôi đều cúi xuống bên bàn cờ để xem thế nào.	Mindannyian a táblára pillantottunk, valamennyien érdekes húzást vártunk.	0.273134
	De egy perc múlva olyasmi történt, amit egyikünk se várt volna.	-0.3
Nhưng chẳng ai trong chúng tôi lại có thể ngờ đến sự việc diễn ra một phút sau : Xzentôvic từ từ, rất từ từ ngẩng đầu lên và nhìn từng người chúng tôi - điều mà từ trước tới nay chúng tôi chưa hề thấy ở anh.	Czentovic lassan, egészen lassan felemelte fejét, és ami még eddig egyszer sem történt meg, ránk pillantott, körbejártatta tekintetét, s szemmel­láthatóan hallatlanul élvezett valamit, szája elégedett, leplezetlenül gúnyos mosolyra húzódott.	0.296104
Người ta thấy anh nhếch mép cười vẻ chế giễu và thỏa mãn, xem ra anh ta mừng vô hạn.	Miután alaposan kiélvezte előttünk egyelőre érthetetlen diadalát, tettetett udvariassággal fordult hozzánk:	0.251087
Khi đã hoàn toàn tận hưởng thắng lợi mà chúng tôi vẫn chưa hề nhận ra, anh ta mới quay ra nói với mọi người, vẻ lễ phép một cách giả tạo : ~~~  ~~~  ~~~ 		-0.3
- Đáng tiếc là tôi không rõ quân Tướng của tôi tại sao lại bị chiếu.	- Sajnálom, de én nem látok sakkot!	0.275
Không biết có ông nào ở đây có thể chỉ dùm hộ ?	Kérem, lát az urak közül valaki sakkot?	0.173684
Chúng tôi kiểm tra lại thế cờ, rồi đưa mắt lo ngại nhìn ông B.. Ngay đến đứa trẻ cũng có thể thấy rằng Tướng của Xzentôvic được một con Binh hoàn toàn che chắn rồi, do đó không thể chiếu được.	A sakktáblára pillantottunk, s utána dr. B.-re néztünk nyugtalanul. ~~~ A gyerek is láthatta, Czentovic királyát tökéletesen fedezte egy paraszt a futóval szemben.	-0.0641447
Ông bạn hăng hái của chúng tôi đã lỡ đi hớ một nước ?	Sakkról tehát valójában szó sem lehetett. ~~~ Nyugtalanság vett erőt rajtunk.	-0.0290323
Ông bừng tỉnh trước sự im lặng chung, ông kiểm tra lại bàn cờ và nói, giọng rất ấp úng :	Barátunk idegességében egy mezővel odábbtolta volna az egyik figurát, mint ahogy szándékában volt?	0.29375
 ~~~  ~~~ 	A hirtelen támadt csendre dr. B. is felkapta a fejét, a táblára pillantott, utána izgatottan dadogva magyarázni kezdett:	-0.4
- Nhưng quân Tướng phải ở f7… nó hoàn toàn không ở đúng vị trí của nó !	- De hiszen a királynak f7-en kellene állnia, egészen hibás helyen áll, egészen hibásan.	0.48875
Ông nhầm rồi !	Rosszul lépett.	0.28125
Mọi quân trên bàn cờ này đều không ở đúng vị trí… con Binh này phải ở g5, chứ không phải g4… đây là một ván cờ hoàn toàn khác…. ~~~ đây là… ~~~  ~~~  ~~~ 	Minden rosszul áll a táblán... A parasztnak a g5-ön kellene állnia, nem a g4-en... Hiszen ez nem is ugyanaz a parti... hiszen...	-0.196991
Ông bỗng ngừng bặt.	Hirtelen megtorpant.	0.24
Tôi liền túm lấy cánh tay ông B. và nắm rất chặt để tuy thẫn thờ ông vẫn cảm thấy.	Hevesen karon ragadtam, keményen megszorítottam, hogy a téboly lázán keresztül is meg kellett éreznie.	0.287097
Ông quay lại nhìn tôi với cặp mắt của người mộng du.	Megfordult, és úgy nézett rám, mint valami holdkóros.	0.253846
- Có chuyện gì thế ?	- Mi az... mit mond?	0.711765
Ông cần gì ạ ? ~~~ - Remember[4] - Tôi chỉ khẽ bảo ông, rồi đưa ngón tay vuốt nhẹ vết sẹo trên tay ông.	Csak annyit mondtam remember2, és ujjammal megérintettem a sebhelyet a kezén.	-0.0401408
Ông dõi theo động tác của tôi, mắt ông tối sầm lại và nhìn chòng chọc vết đỏ đó.		-0.3
Bỗng ông run lên lập cập, một cảm giác rùng mình lan khắp người ông.	Szeme ösztönösen követte mozdulatomat, és üvegesen meredt a vörös vonásra.	0.296
- Trời ! ~~~ – Ông thì thầm, môi trắng bệch.	Hirtelen remegni kezdett, s már egész testében remegett.	-0.0191489
– Tôi đã nói hoặc làm một điều gì điên rồ ?...	- Az Isten szerelmére, csak nem mondtam valami őrültséget?	0.3
Tôi lại bị lại ?...	- suttogta s az ajka elhalványodott.	0.169565
- Không, - tôi nhẹ nhàng nói.	- Csak nem estem... újból...	0.766667
– Nhưng ông phải ngừng đánh ngay, rất đúng lúc đấy !	- Nem - suttogtam halkan -, de szakítsa félbe azonnal a játékot!	0.289655
Ông hãy nhớ tới lời bác sĩ đã dặn !	Legfőbb ideje! ~~~ Gondoljon arra, amit az orvos mondott!	-0.0308824
Ông B. liền đứng ngay dậy.	Dr. B. hirtelen kiegyenesedett:	0.889655
- Mong ông bỏ quá cho sự khinh xuất ngu xuẩn của tôi, - ông vừa nói vừa nghiêng người trước Xzentôvic với tất cả dáng vẻ lễ độ vốn có của ông.	- Kérem, bocsássák meg ostobaságomat - mondta régi, udvarias hangján s meghajolt Czentovic felé.	0.479121
- Tất nhiên điều tôi vừa nói là hoàn toàn vô lý.	- Esztelenség, amit mondtam.	0.611111
Ông mới là người thắng cuộc.	A parti természetesen az öné.	0.237931
Sau đó ông quay lại nói với chúng tôi : ~~~  ~~~ 	Újból felénk fordult:	-0.178261
 ~~~ - Thưa các ông, mong các ông bỏ quá cho tôi.	- Az uraktól is bocsánatot kell kérnem, de jó előre megmondtam, ne várjanak tőlem túl sokat.	-0.0181818
Nhưng tôi cũng đã báo trước với các ông rằng đừng quá tin tưởng vào sự thông hiểu của tôi.	Bocsássanak meg, hogy szégyenbe hoztam önöket. ~~~ Most sakkoztam utoljára.	-0.0676056
Mong các ông lượng thứ cho sự lố lăng này, đây là lần cuối cùng trong đời, tôi thử đánh cờ.	Meghajolt, s ugyanolyan szerényen, ugyanolyan titokzatosan tűnt el, mint ahogy megjelent.	0.223171
Ông nghiêng người một lần nữa và rút lui, cũng bí ẩn và kín đáo như khi xuất hiện.	Csak én tudtam, miért nem sakkozik többé ez az ember.	0.0428571
Mình tôi biết lý do tại sao không bao giờ ông đụng đến một bàn cờ nữa. ~~~ Những người khác mang máng nhận thấy mình vừa thoát khỏi tôi không rõ là một tai họa nào đó.	A többiek zavartan ültek a helyükön, és ha bizonytalanul is, de úgy érezték, hogy csak egy hajszálon múlt, hogy megmenekültek valami nagy kellemetlenségtől, komoly veszélytől.	-0.0134731
- Damned fool [5] !	- Damned fool!	1.73077
– MacCônno làu bàu, vẻ thất vọng.		-0.3
Xzentôvic là người cuối cùng rời khỏi ghế của anh ta, trước khi bỏ đi anh còn đưa mắt nhìn lại ván cờ vừa mới bắt đầu đánh.		-0.3
- Thật đáng tiếc. ~~~ – anh nói, giọng hào hiệp.	3 - mondta csalódottan McConnor.	0.235714
– Đánh cũng khá đấy ! ~~~ Đối với một người đánh cờ nghiệp dư, ông ấy đánh thế kể cũng là người có năng khiếu tuyệt vời. ~~~ * * * ~~~  ~~~  ~~~ 		-0.3
[1] Người tự lập (tiếng Anh trong nguyên bản). ~~~ [2] Đây là nghề của anh ta mà.	Utoljára Czentovic emelkedett fel, s futó pillantást vetett a befejezetlen játszmára.	-0.00555556
(Tiếng Pháp trong nguyên bản). ~~~ [3]Nhạc sĩ người Áo (1797-1828).	- Kár - mondta nagylelkűen - nem is indult olyan rosszul a támadás.	-0.025
Ông sống được 31 tuổi, nhưng để lại cho chúng ta trên dưới một ngàn tác phẩm gồm các thể loại : bài ca, khúc nhạc, nhạc kịch, giao hưởng.		-0.3
